subj,k,c_death,epsilon
262,0.15426770552308286,0.5511275899813968,0.7724103272473589
263,0.15343499963944449,0.7497760620426525,0.22305018570858412
264,0.15395022187341692,0.1274917451498101,0.17065224529593162
265,0.15412060616196352,0.20819403904131056,0.9500903922161363
266,0.15402300338726232,0.200568051228976,0.26837953648301766
267,0.1549770923807747,0.23288975242631865,1.3237506461657738
268,0.15379640570294273,0.6459699127772138,0.07174400838464912
269,0.1531901491618002,0.3746003361129667,0.6730060428974654
270,0.1525871919468752,1.8719145142018176,0.23757865123736244
271,0.153777036793113,0.13279807977882288,0.477698583164508
272,0.1547874421826743,0.37749994501158396,1.0353204472025175
273,0.1535505786015921,0.5995258180923153,0.24674230045026643
274,0.15432813254482017,0.5311707279255045,0.6558894392229168
275,0.15387557123123094,0.6839384347161918,0.28654917983820444
276,0.15409404845004301,0.24825021786090753,0.12311102023565636
277,0.15376251278904443,0.3408993271243443,0.2829750211572409
278,0.1542761461012181,0.06015629921672794,0.2854198195728394
279,0.15343235133178307,0.24712165461507993,0.13110737202125802
280,0.15409147720522487,1.1977695592587427,3.5722059238325365
281,0.1533347848313814,0.49214223934046486,0.8082867884426671
282,0.15419956610081403,0.41606059910003473,0.5138026639912648
283,0.1535752746023134,0.711683616680316,2.6888035640531256
284,0.1542298151775302,2.3308655022519673,0.9593088054514135
285,0.15399870085984527,0.30238322426689895,0.06950799475415406
286,0.15413585485383924,0.3250021891865352,0.18422179633162994
287,0.15357544182080193,0.5308014763007075,0.3850972285243036
288,0.153045099055622,0.7338177368858886,0.24264636031319542
289,0.15430380147424788,0.20808274179760816,0.1504481522938904
290,0.15395842746224592,0.3879491714225066,0.09201764152649233
291,0.15396633091006662,0.15734312308267567,0.5645628504186644
292,0.15404177161852492,1.2364589292685824,0.05109111013036798
293,0.15474205604507568,0.16605089173296847,1.130932565963515
