subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,actual_R,actual_req,subj_cookie_mean,rel_rate,rel_rate_cc
31,0.1,1,1,0.9595618840405187,8,0.048536967542572605,0.017160409443792223,5.0,0.9,0.9804278652686308,0.9787174743116925,0.9787174743116925
31,0.5,1,0,0.9726924763442014,10,0.05309416122313475,0.016789847992129722,1.0,0.4,0.9771408991334303,0.995447511415013,0.995447511415013
31,0.5,1,1,1.001293846496743,5,0.029259329418042514,0.013085169910960485,5.0,0.9,0.9804278652686308,1.0212825256883076,1.0212825256883076
31,0.9,1,0,0.987511033573568,15,0.002500279901032251,0.0006455694945036692,1.0,0.4,0.9771408991334303,1.0106127319502585,1.0106127319502585
32,0.1,1,0,0.7969933623871005,7,0.14120666895296838,0.0533711042161971,1.0,0.4,0.7854561050491253,1.0146886086489246,1.0146886086489246
32,0.1,1,1,0.8877856336231802,8,0.16613078259166794,0.058736101467198217,5.0,0.9,0.7347810631720074,1.208231510200686,1.208231510200686
32,0.5,1,0,0.7806386005444208,14,0.14966163049232703,0.03999875323201769,1.0,0.4,0.7854561050491253,0.9938666152395579,0.9938666152395579
32,0.5,1,1,0.5805074186246524,1,,,5.0,0.9,0.7347810631720074,0.7900413439054014,0.7900413439054014
32,0.9,1,0,0.7787363522158548,14,0.1492248845991028,0.03988202798219442,1.0,0.4,0.7854561050491253,0.9914447761115177,0.9914447761115177
32,0.9,1,1,0.7360501372681894,1,,,5.0,0.9,0.7347810631720074,1.001727145893912,1.001727145893912
33,0.1,1,0,1.0995369393584917,4,0.03232845335841798,0.01616422667920899,1.0,0.4,1.0882827423155346,1.0103412436909656,1.0103412436909656
33,0.1,1,1,1.0766560767874913,11,0.0710646735295307,0.02142680526786861,5.0,0.9,1.0558415047023806,1.0197137278582147,1.0197137278582147
33,0.5,1,0,1.0696385047895547,10,0.0923134449531707,0.029192074470859513,1.0,0.4,1.0882827423155346,0.9828682043727803,0.9828682043727803
33,0.5,1,1,1.091871043374899,5,0.1448164325128544,0.06476387747155062,5.0,0.9,1.0558415047023806,1.0341240029986076,1.0341240029986076
33,0.9,1,0,1.0956727827985573,13,0.07653948423806758,0.02122823346291696,1.0,0.4,1.0882827423155346,1.006790551936254,1.006790551936254
33,0.9,1,1,0.9989973939447515,2,0.15182451944789496,0.10735614725199538,5.0,0.9,1.0558415047023806,0.9461622691431777,0.9461622691431777
34,0.1,1,1,1.0050678120684087,15,0.08815148854544816,0.022760616471994306,5.0,0.9,0.984700500763359,1.020683762513841,1.020683762513841
34,0.5,1,0,0.9135712574759821,11,0.18826875496473758,0.056765165451399535,1.0,0.4,0.9259944962085987,0.9865838957105226,0.9865838957105226
34,0.5,1,1,1.002331805823195,4,0.14499635708589995,0.07249817854294997,5.0,0.9,0.984700500763359,1.0179052463628968,1.0179052463628968
34,0.9,1,0,0.9384177349412154,10,0.19133133360347432,0.060504280194449034,1.0,0.4,0.9259944962085987,1.0134161042894774,1.0134161042894774
34,0.9,1,1,0.9467018843984736,5,0.19728734483920438,0.08822958283218066,5.0,0.9,0.984700500763359,0.9614109911232622,0.9614109911232622
35,0.1,1,1,0.8728022549116459,15,0.1716982873133529,0.0443323071557968,5.0,0.9,0.9747701680560671,0.8953928664561304,0.8953928664561304
35,0.5,1,0,0.6232739870684414,5,0.045891980105833396,0.02052351742774229,1.0,0.4,0.6271383022021566,0.9938381771291183,0.9938381771291183
35,0.5,1,1,0.952514238069185,10,0.15406278638619467,0.048718930765235646,5.0,0.9,0.9747701680560671,0.9771680230722839,0.9771680230722839
