subj,event_idx,rating,p_threat,dist_safety,pre_threat,pre_effort_H,pre_term_mean,pre_onset_slope,fol_threat,fol_onset_slope,fol_term_mean
259,68,7,0.1000000014901161,5.0,0.1,0.6,-0.14362139999866486,0.34125452731374695,0.5,0.27165035218303674,0.0768081545829773
259,75,7,0.8999999761581421,5.0,0.5,1.0,0.011544243432581425,0.13350776037131343,0.5,0.06362769006278181,-0.07106787711381912
259,77,7,0.1000000014901161,9.0,0.5,1.0,-0.07106787711381912,0.06362769006278181,0.9,-0.5543775590503233,0.06464330852031708
259,80,3,0.1000000014901161,4.0,0.5,0.6,-0.039223797619342804,0.1795904568621823,,,
260,0,5,0.5,7.0,,,,,0.9,0.3405081984019277,0.0642508715391159
260,13,1,0.5,4.0,0.5,1.0,-0.13614024221897125,0.2500421811029083,0.1,0.37382500744024594,0.044171806424856186
260,15,5,0.5,5.0,0.1,0.8,0.044171806424856186,0.37382500744024594,0.1,0.47070540889835416,0.10345514118671417
260,26,2,0.1000000014901161,9.0,0.1,0.6,-0.09854211658239365,0.19794269537903209,0.5,0.14543008068419125,-0.024152856320142746
260,3,0,0.8999999761581421,5.0,0.5,1.0,-0.03153318166732788,0.2889738568929036,0.5,0.25676554966372467,-0.036787256598472595
260,36,7,0.5,9.0,0.1,0.8,-0.3992624878883362,0.27833874402821235,0.1,0.30875064580600936,0.30281347036361694
260,40,7,0.8999999761581421,7.0,0.9,0.6,-0.41129302978515625,0.34615591821612546,0.1,0.4120885205641505,0.3231617510318756
260,42,3,0.5,9.0,0.1,1.0,0.3231617510318756,0.4120885205641505,0.1,0.32117366417768634,-0.07429178059101105
260,48,0,0.1000000014901161,7.0,0.9,0.6,-0.0822451040148735,0.3157475030184045,0.1,0.38888526682266367,0.2481842041015625
260,50,2,0.5,7.0,0.1,0.8,0.2481842041015625,0.38888526682266367,0.5,0.28842405470621973,-0.03167162835597992
260,54,4,0.8999999761581421,7.0,0.9,0.6,0.4046502113342285,0.37096672753187165,0.9,0.39100741385023324,0.051963575184345245
260,56,7,0.8999999761581421,9.0,0.9,0.8,0.051963575184345245,0.39100741385023324,0.1,0.416229961425525,0.02081415429711342
260,58,5,0.1000000014901161,7.0,0.1,1.0,0.02081415429711342,0.416229961425525,0.5,0.4399394363506764,0.11578369140625
260,64,4,0.8999999761581421,9.0,0.9,0.8,-0.20615068078041077,0.3468254515229766,0.1,0.4565291612244181,0.0440472774207592
260,68,4,0.1000000014901161,4.0,0.1,0.6,0.08013653755187988,0.18663312586823536,0.5,0.3186579909108953,0.09925413131713867
260,75,5,0.8999999761581421,4.0,0.5,1.0,0.003114106599241495,0.27144549053894945,0.5,0.37596314355398086,0.06431522220373154
260,77,6,0.1000000014901161,9.0,0.5,1.0,0.06431522220373154,0.37596314355398086,0.9,0.3213572922738623,0.07533574104309082
260,80,1,0.1000000014901161,4.0,0.5,0.6,0.04163091629743576,0.3272880048553776,,,
261,0,5,0.5,9.0,,,,,0.5,0.4970611722004572,0.10372209548950195
261,15,6,0.8999999761581421,9.0,0.9,0.6,0.11604056507349014,0.37129261672529545,0.1,0.14188827313149327,-0.05727130174636841
261,25,4,0.1000000014901161,9.0,0.5,0.6,-0.013802001252770424,0.43641193183530647,0.9,0.3702391481970249,0.2740781307220459
261,33,6,0.8999999761581421,5.0,0.5,0.8,0.031805794686079025,0.02644741821360766,0.1,0.28104496147314345,0.14385946094989777
261,35,5,0.1000000014901161,9.0,0.1,1.0,0.14385946094989777,0.28104496147314345,0.9,-0.0007018904186226214,0.2697054147720337
261,37,4,0.1000000014901161,5.0,0.9,1.0,0.2697054147720337,-0.0007018904186226214,0.5,0.3606257302223577,0.057625509798526764
261,39,7,0.8999999761581421,4.0,0.5,0.8,0.057625509798526764,0.3606257302223577,0.5,0.10828697118298193,0.1585792899131775
261,41,5,0.5,7.0,0.5,0.6,0.1585792899131775,0.10828697118298193,0.5,0.509544209660087,0.1646597683429718
261,43,6,0.8999999761581421,7.0,0.5,0.6,0.1646597683429718,0.509544209660087,0.9,0.3801386777104491,0.17153674364089966
261,45,5,0.5,7.0,0.9,1.0,0.17153674364089966,0.3801386777104491,0.1,0.16855438506749681,0.03174635395407677
261,49,4,0.1000000014901161,7.0,0.1,0.6,0.15240132808685303,0.3141011115997759,0.5,0.3447924950051215,0.12632237374782562
261,5,5,0.1000000014901161,7.0,0.1,0.6,-0.010513829067349434,0.4289864313373649,0.9,0.26690133802394256,0.28441256284713745
261,51,5,0.5,5.0,0.5,1.0,0.12632237374782562,0.3447924950051215,0.1,0.45557128326947016,0.136775404214859
261,59,5,0.5,4.0,0.5,1.0,0.16370050609111786,-0.004961988412416792,0.9,0.4037900263385754,0.24858899414539337
261,66,7,0.8999999761581421,7.0,0.1,0.6,0.04687235876917839,0.37589331802988235,0.9,0.24059787073433742,0.2290349006652832
261,69,3,0.1000000014901161,4.0,0.1,0.6,0.12465031445026398,0.28290873314954396,0.1,0.3489753707196814,0.076777882874012
261,7,7,0.8999999761581421,9.0,0.9,0.8,0.28441256284713745,0.26690133802394256,0.5,-0.29422696361331296,0.23966169357299805
261,71,5,0.5,9.0,0.1,1.0,0.076777882874012,0.3489753707196814,0.1,-0.16704786661272772,0.058101851493120193
262,0,7,0.5,7.0,,,,,0.9,0.6383567085747301,0.45599275827407837
262,13,7,0.5,5.0,0.5,1.0,0.03741906210780144,0.40986672685386943,0.1,0.696269793629179,-0.05945257097482681
262,15,7,0.5,5.0,0.1,0.8,-0.05945257097482681,0.696269793629179,0.1,0.28151123351804425,-0.1870165914297104
262,26,0,0.1000000014901161,9.0,0.1,0.6,-0.21942558884620667,0.12268880233876917,0.5,0.3048819634568881,-0.05610152333974838
262,3,7,0.8999999761581421,5.0,0.5,1.0,0.41879335045814514,0.5366520497985348,0.5,0.5978234601325245,0.32639169692993164
262,36,0,0.5,9.0,0.1,0.8,0.16211745142936707,0.27458493604443485,0.1,0.2386557104840482,0.054921846836805344
262,40,0,0.8999999761581421,7.0,0.9,0.6,0.21719641983509064,0.2839005824645381,0.1,0.36501231151681285,0.04839324951171875
262,42,7,0.5,9.0,0.1,1.0,0.04839324951171875,0.36501231151681285,0.1,0.20417683281500915,-0.04427153989672661
262,48,7,0.1000000014901161,7.0,0.9,0.6,0.12129465490579605,0.19627994855299755,0.1,0.26674073543872595,-0.10457082092761993
262,50,7,0.5,7.0,0.1,0.8,-0.10457082092761993,0.26674073543872595,0.5,0.5749195234404847,0.4193011224269867
262,54,7,0.8999999761581421,7.0,0.9,0.6,0.07158216834068298,0.2123860129228529,0.9,0.17234702334948512,-0.018794294446706772
262,56,7,0.8999999761581421,9.0,0.9,0.8,-0.018794294446706772,0.17234702334948512,0.1,0.532391339428842,0.5071102976799011
262,58,7,0.1000000014901161,7.0,0.1,1.0,0.5071102976799011,0.532391339428842,0.5,0.1670444124613953,0.08884819597005844
262,64,7,0.8999999761581421,9.0,0.9,0.8,0.42379966378211975,0.4474660115580762,0.1,0.39243062290833186,0.10346372425556183
262,68,6,0.1000000014901161,4.0,0.1,0.6,0.3085753321647644,0.30146436336731636,0.5,0.37031441172269913,0.09496261924505234
262,75,7,0.8999999761581421,4.0,0.5,1.0,0.07697372138500214,0.013072941751105,0.5,0.13908560449207427,-0.28435808420181274
262,77,7,0.1000000014901161,9.0,0.5,1.0,-0.28435808420181274,0.13908560449207427,0.9,0.22025219334536408,0.4058478772640228
262,80,4,0.1000000014901161,5.0,0.5,0.6,0.3910943865776062,0.08437337337802377,,,
263,0,6,0.5,7.0,,,,,0.9,0.04082785062612807,0.20638224482536316
263,13,4,0.5,5.0,0.5,1.0,-0.17214736342430115,-0.09392102491196899,0.1,-0.28203698436614993,0.10968750715255737
263,15,4,0.5,5.0,0.1,0.8,0.10968750715255737,-0.28203698436614993,0.1,-0.11169312953419944,0.22309920191764832
263,26,1,0.1000000014901161,9.0,0.1,0.6,-0.13696947693824768,-0.29711694644584585,0.5,0.23612627404001157,-0.1469113826751709
263,3,5,0.8999999761581421,5.0,0.5,1.0,-0.21729402244091034,-0.12386604156331113,0.5,0.36211878792519714,0.12971046566963196
263,36,0,0.5,9.0,0.1,0.8,-0.054221250116825104,0.12703495105167623,0.1,0.3249508960346824,0.09055881947278976
263,40,4,0.8999999761581421,7.0,0.9,0.6,0.08507973700761795,0.2598483000763134,0.1,0.32893307137040484,0.09018708765506744
263,42,4,0.5,9.0,0.1,1.0,0.09018708765506744,0.32893307137040484,0.1,-0.2953233744486258,0.0816369503736496
263,48,3,0.1000000014901161,7.0,0.9,0.6,0.24151189625263214,0.259032294163412,0.1,0.15486672849184355,-0.1889495551586151
263,50,2,0.5,7.0,0.1,0.8,-0.1889495551586151,0.15486672849184355,0.5,0.19016570565809174,-0.1352415531873703
263,54,2,0.8999999761581421,7.0,0.9,0.6,-0.2738782465457916,-0.10971874526896377,0.9,0.3969702241737523,0.2172682285308838
263,56,4,0.8999999761581421,9.0,0.9,0.8,0.2172682285308838,0.3969702241737523,0.1,0.08414406795855661,-0.24133722484111786
263,58,3,0.1000000014901161,7.0,0.1,1.0,-0.24133722484111786,0.08414406795855661,0.5,0.395945496835623,-0.09405544400215149
263,64,3,0.8999999761581421,9.0,0.9,0.8,-0.29332536458969116,0.20936326080000597,0.1,0.4358981102488898,-0.07070739567279816
263,68,3,0.1000000014901161,4.0,0.1,0.6,-0.05268671363592148,0.34246446800505764,0.5,0.22831328069802498,-0.22869673371315002
263,75,2,0.8999999761581421,5.0,0.5,1.0,-0.2659943699836731,-0.07051378515095084,0.5,0.09291341672977525,-0.6040970087051392
263,77,6,0.1000000014901161,9.0,0.5,1.0,-0.6040970087051392,0.09291341672977525,0.9,0.1772986330920387,-0.19842612743377686
263,80,2,0.1000000014901161,4.0,0.5,0.6,-0.09519287198781967,-0.1671936415126925,,,
264,0,7,0.5,9.0,,,,,0.5,-0.29718938831150277,-0.14360252022743225
264,15,7,0.8999999761581421,9.0,0.9,0.6,-0.10276365280151367,-0.27629092250463794,0.1,-0.1424350098089491,0.16500645875930786
264,25,1,0.1000000014901161,9.0,0.5,0.6,-0.8540177345275879,-0.29718938831150277,0.9,-0.29718938831150277,
264,33,7,0.8999999761581421,5.0,0.5,0.8,0.035921432077884674,-0.28203698436614993,0.1,-0.29718938831150277,-0.5912062525749207
264,35,6,0.1000000014901161,9.0,0.1,1.0,-0.5912062525749207,-0.29718938831150277,0.9,-0.29718938831150277,-0.273714542388916
264,37,2,0.1000000014901161,4.0,0.9,1.0,-0.273714542388916,-0.29718938831150277,0.5,-0.28203698436614993,-0.0013012855779379606
264,39,7,0.8999999761581421,5.0,0.5,0.8,-0.0013012855779379606,-0.28203698436614993,0.5,-0.2820368317201081,-0.1925637573003769
264,41,3,0.5,7.0,0.5,0.6,-0.1925637573003769,-0.2820368317201081,0.5,-0.28203698436614993,-0.19391542673110962
264,43,7,0.8999999761581421,7.0,0.5,0.6,-0.19391542673110962,-0.28203698436614993,0.9,-0.2899533312064446,-0.24346685409545898
264,45,7,0.5,7.0,0.9,1.0,-0.24346685409545898,-0.2899533312064446,0.1,-0.28203698436614993,0.21954946219921112
264,49,7,0.1000000014901161,7.0,0.1,0.6,-0.12220267951488495,-0.28203698436614993,0.5,-0.2820366828123366,0.04694470763206482
264,5,4,0.1000000014901161,7.0,0.1,0.6,-0.1406673640012741,-0.28203698436614993,0.9,-0.29718938831150277,-0.45648178458213806
264,51,7,0.5,5.0,0.5,1.0,0.04694470763206482,-0.2820366828123366,0.1,-0.28203698436614993,0.0071337283588945866
264,59,7,0.5,5.0,0.5,1.0,0.02800505980849266,-0.28203698436614993,0.9,-0.28203698436614993,-0.25542765855789185
264,66,7,0.8999999761581421,7.0,0.1,0.6,-0.07468409836292267,-0.28203698436614993,0.9,-0.28203698436614993,-0.3093315362930298
264,69,7,0.1000000014901161,4.0,0.1,0.6,-0.08537480980157852,-0.28203698436614993,0.1,-0.28203698436614993,0.08394111692905426
264,7,7,0.8999999761581421,9.0,0.9,0.8,-0.45648178458213806,-0.29718938831150277,0.5,-0.29718938831150277,-0.0652586817741394
264,71,7,0.5,9.0,0.1,1.0,0.08394111692905426,-0.28203698436614993,0.1,-0.28203698436614993,-0.03206302970647812
265,0,2,0.5,9.0,,,,,0.5,0.4042143214919652,0.1764076054096222
265,15,6,0.8999999761581421,9.0,0.9,0.6,0.2068607360124588,0.4134123081101085,0.1,0.46863231766620367,0.08180676400661469
265,25,3,0.1000000014901161,9.0,0.5,0.6,0.19547253847122192,0.5204683317470042,0.9,0.2736660367739986,0.2583549916744232
265,33,7,0.8999999761581421,4.0,0.5,0.8,0.12138500064611435,0.34301180303168954,0.1,0.221803504343282,0.2175753116607666
265,35,2,0.1000000014901161,9.0,0.1,1.0,0.2175753116607666,0.221803504343282,0.9,0.39578329096267034,0.15036852657794952
265,37,2,0.1000000014901161,5.0,0.9,1.0,0.15036852657794952,0.39578329096267034,0.5,0.41642999458206487,0.13594746589660645
265,39,2,0.8999999761581421,4.0,0.5,0.8,0.13594746589660645,0.41642999458206487,0.5,0.4613167998909617,0.24640055000782013
265,41,3,0.5,7.0,0.5,0.6,0.24640055000782013,0.4613167998909617,0.5,0.3677847605353874,0.15894126892089844
265,43,4,0.8999999761581421,7.0,0.5,0.6,0.15894126892089844,0.3677847605353874,0.9,0.3824734112130445,0.13778546452522278
265,45,6,0.5,7.0,0.9,1.0,0.13778546452522278,0.3824734112130445,0.1,0.4494144774114279,0.050145525485277176
265,49,3,0.1000000014901161,7.0,0.1,0.6,0.16011516749858856,0.22742688977190428,0.5,0.2567103319721465,0.22204697132110596
265,5,2,0.1000000014901161,7.0,0.1,0.6,0.06019113212823868,0.5133802572477094,0.9,0.4431618490990054,0.2842736542224884
265,51,3,0.5,5.0,0.5,1.0,0.22204697132110596,0.2567103319721465,0.1,0.4570388918477543,0.0859595313668251
265,59,4,0.5,5.0,0.5,1.0,-0.13971281051635742,-0.15194979551916632,0.9,0.3397513817203951,0.20740409195423126
265,66,6,0.8999999761581421,7.0,0.1,0.6,0.010263592936098576,0.4158790243531146,0.9,0.3096161038205566,0.23674385249614716
265,69,2,0.1000000014901161,4.0,0.1,0.6,0.07712097465991974,0.39705436699611213,0.1,0.4407912890136967,0.15324172377586365
265,7,7,0.8999999761581421,9.0,0.9,0.8,0.2842736542224884,0.4431618490990054,0.5,0.38809562318494323,0.19786901772022247
265,71,4,0.5,9.0,0.1,1.0,0.15324172377586365,0.4407912890136967,0.1,0.3606871260615825,0.03618595749139786
266,15,6,0.5,7.0,0.9,0.8,0.13395999372005463,0.456312975582132,0.5,0.4151991830227818,-0.6520727872848511
266,17,1,0.1000000014901161,5.0,0.5,0.8,-0.6520727872848511,0.4151991830227818,0.9,0.2462952849576426,0.10261468589305878
266,20,6,0.5,5.0,0.9,0.8,0.23192524909973145,0.5023818070819485,0.9,0.16359641495665106,0.015380283817648888
266,26,7,0.1000000014901161,9.0,0.1,0.6,0.064998559653759,0.26870930202643767,0.5,0.4317850361294918,-0.060302652418613434
266,28,3,0.1000000014901161,9.0,0.5,0.6,-0.060302652418613434,0.4317850361294918,0.1,0.2500003600009057,-0.035176556557416916
266,36,5,0.1000000014901161,7.0,0.1,0.6,-0.06156209856271744,0.23116792878064166,0.1,-0.21053781601891128,0.016718540340662003
266,40,2,0.1000000014901161,4.0,0.9,0.6,0.11979131400585175,0.3402197671251006,0.5,-0.2820207424119137,0.050969481468200684
266,44,7,0.8999999761581421,5.0,0.5,0.8,-0.011528457514941692,0.36642305021352967,0.9,0.02701879143026052,-0.031006362289190292
266,46,5,0.8999999761581421,7.0,0.9,0.6,-0.031006362289190292,0.02701879143026052,0.1,0.30919874242849704,-0.059827983379364014
266,5,7,0.8999999761581421,5.0,0.9,1.0,0.10840849578380585,0.3817488911484783,0.1,0.3780964461099823,-0.018145591020584106
266,50,7,0.8999999761581421,9.0,0.5,1.0,0.001120309578254819,0.12139045371276047,0.1,0.17074023881677916,-0.04161800816655159
266,52,0,0.1000000014901161,7.0,0.1,0.8,-0.04161800816655159,0.17074023881677916,0.5,0.3428508485506227,-0.16356532275676727
266,56,7,0.8999999761581421,7.0,0.1,0.6,0.02270965650677681,0.2597430646347597,0.5,0.09627274430008256,0.07388780266046524
266,58,7,0.5,9.0,0.5,0.8,0.07388780266046524,0.09627274430008256,0.1,0.12088678269214755,0.16066420078277588
266,64,7,0.8999999761581421,9.0,0.9,1.0,0.11216036975383759,0.4254136976909418,0.5,0.19835121748448764,0.0015505201881751418
266,68,6,0.5,9.0,0.9,0.6,-0.04107581824064255,0.454254976314548,0.1,0.20053631446378023,0.12287242710590363
266,76,4,0.5,4.0,0.9,1.0,-0.5287462472915649,-0.29718938415786905,0.5,0.424379743981958,0.08107120543718338
266,78,4,0.5,7.0,0.5,1.0,0.08107120543718338,0.424379743981958,0.9,0.48224570526483573,-0.030352283269166946
267,0,6,0.5,9.0,,,,,0.5,-0.28203698436614993,0.2626994550228119
267,15,7,0.8999999761581421,9.0,0.9,0.6,-0.4363974928855896,-0.28203698436614993,0.1,-0.28203698436614993,0.23518280684947968
267,25,7,0.1000000014901161,9.0,0.5,0.6,0.2390774041414261,-0.28203698436614993,0.9,-0.29718938831150277,-0.2374570220708847
267,33,6,0.8999999761581421,4.0,0.5,0.8,-0.20862440764904022,-0.29718938831150277,0.1,-0.29718938831150277,-0.395623117685318
267,35,7,0.1000000014901161,9.0,0.1,1.0,-0.395623117685318,-0.29718938831150277,0.9,-0.28203698436614993,-0.6363606452941895
267,37,7,0.1000000014901161,5.0,0.9,1.0,-0.6363606452941895,-0.28203698436614993,0.5,-0.28203698436614993,0.13410821557044983
267,39,6,0.8999999761581421,4.0,0.5,0.8,0.13410821557044983,-0.28203698436614993,,,
267,41,7,0.5,7.0,,,,,0.5,-0.28203698436614993,
267,43,7,0.8999999761581421,7.0,0.5,0.6,,-0.28203698436614993,,,
267,45,6,0.5,7.0,,,,,0.1,-0.28203698436614993,0.23899129033088684
267,49,7,0.1000000014901161,7.0,,,,,0.5,-0.29718938831150277,-0.3493424355983734
267,5,6,0.1000000014901161,7.0,0.1,0.6,0.14010970294475555,-0.28203698436614993,0.9,-0.28203698436614993,0.22625632584095
267,51,7,0.5,5.0,0.5,1.0,-0.3493424355983734,-0.29718938831150277,0.1,-0.28203698436614993,0.23679634928703308
267,59,7,0.5,4.0,0.5,1.0,-0.7319676280021667,-0.29718938831150277,0.9,-0.29718938831150277,-0.08459292352199554
267,66,7,0.8999999761581421,7.0,0.1,0.6,0.1218494400382042,-0.28203698436614993,0.9,-0.28203698436614993,-0.07312949746847153
267,69,7,0.1000000014901161,5.0,0.1,0.6,-0.32248708605766296,-0.29718938831150277,0.1,-0.28203698436614993,0.23466074466705322
267,7,6,0.8999999761581421,9.0,0.9,0.8,0.22625632584095,-0.28203698436614993,0.5,-0.28203698436614993,0.24317145347595215
267,71,7,0.5,9.0,0.1,1.0,0.23466074466705322,-0.28203698436614993,0.1,-0.29718938831150277,0.35868462920188904
268,0,7,0.5,7.0,,,,,0.9,-0.07165344309174841,-0.3429509699344635
268,13,6,0.5,4.0,0.5,1.0,-0.3327334523200989,-0.3544001790358766,0.1,-0.31570969405286836,-0.33030223846435547
268,15,7,0.5,5.0,0.1,0.8,-0.33030223846435547,-0.31570969405286836,0.1,-0.3749967706622115,-0.38810116052627563
268,26,7,0.1000000014901161,9.0,,,,,0.5,-0.30796115269938235,0.20739996433258057
268,3,6,0.8999999761581421,5.0,0.5,1.0,0.10014096647500992,-0.008456670565230738,0.5,-0.3877918069749363,0.14427492022514343
268,36,6,0.5,9.0,0.1,0.8,-0.26085910201072693,-0.3615711386203396,0.1,-0.3256229342796045,-0.025484371930360794
268,40,6,0.8999999761581421,7.0,0.9,0.6,0.13623061776161194,-0.5202156765197737,0.1,-0.3826976338646365,0.07348094135522842
268,42,6,0.5,9.0,0.1,1.0,0.07348094135522842,-0.3826976338646365,0.1,-0.21443600518812136,-0.02439926005899906
268,48,6,0.1000000014901161,7.0,0.9,0.6,-0.35607999563217163,-0.209047711392087,0.1,-0.23275655429263198,-0.34996381402015686
268,50,5,0.5,7.0,0.1,0.8,-0.34996381402015686,-0.23275655429263198,0.5,-0.22371169901954313,-0.3129351735115051
268,54,5,0.8999999761581421,7.0,0.9,0.6,-0.4388478696346283,-0.21868551834944905,0.9,-0.224876582547477,-0.29739755392074585
268,56,5,0.8999999761581421,9.0,0.9,0.8,-0.29739755392074585,-0.224876582547477,0.1,-0.2888348180252027,-0.3028196394443512
268,58,5,0.1000000014901161,7.0,0.1,1.0,-0.3028196394443512,-0.2888348180252027,0.5,-0.160033480392166,-0.3429717719554901
268,64,6,0.8999999761581421,9.0,0.9,0.8,-0.24940736591815948,0.014498064385277024,0.1,-0.20826978248751835,-0.39116689562797546
268,68,6,0.1000000014901161,4.0,0.1,0.6,-0.3083041310310364,-0.18968951561695166,0.5,-0.18054191869550626,-0.27102699875831604
268,75,4,0.8999999761581421,4.0,0.5,1.0,-0.298543244600296,-0.2323336635102882,0.5,-0.21912529805843423,-0.3018757700920105
268,77,5,0.1000000014901161,9.0,0.5,1.0,-0.3018757700920105,-0.21912529805843423,0.9,-0.2202362461404764,-0.29341620206832886
268,80,5,0.1000000014901161,4.0,0.5,0.6,-0.26043033599853516,-0.20101027584570214,,,
269,15,3,0.5,7.0,0.9,0.8,0.19626155495643616,0.20788450454247864,0.5,0.2951548214483159,-0.015088319778442383
269,17,2,0.1000000014901161,5.0,0.5,0.8,-0.015088319778442383,0.2951548214483159,0.9,0.34224194521672274,0.20842210948467255
269,20,4,0.5,4.0,0.9,0.8,0.1766318827867508,0.3147837262993923,0.9,0.4599671381285666,0.15843001008033752
269,26,5,0.1000000014901161,9.0,0.1,0.6,0.09357511252164841,0.15453829610393127,0.5,0.4288545756516801,0.08848263323307037
269,28,4,0.1000000014901161,9.0,0.5,0.6,0.08848263323307037,0.4288545756516801,0.1,0.41111620559129963,0.18576130270957947
269,36,4,0.1000000014901161,7.0,0.1,0.6,0.13149620592594147,0.1720931353641664,0.1,0.1422694442459368,0.032387733459472656
269,40,3,0.1000000014901161,4.0,0.9,0.6,0.17840895056724548,0.48696887205833705,0.5,0.3402677406179051,0.2104436159133911
269,44,6,0.8999999761581421,5.0,0.5,0.8,0.16276085376739502,0.2668303722835064,0.9,0.4548093723735782,0.22514529526233673
269,46,6,0.8999999761581421,7.0,0.9,0.6,0.22514529526233673,0.4548093723735782,0.1,0.39629825484632125,0.12906840443611145
269,5,7,0.8999999761581421,5.0,0.9,1.0,0.3193444311618805,0.38429164905640095,0.1,-0.13751333301554913,0.11342396587133408
269,50,7,0.8999999761581421,9.0,0.5,1.0,0.19711202383041382,0.2228921965761784,0.1,0.3529592907141686,0.04968060553073883
269,52,4,0.1000000014901161,7.0,0.1,0.8,0.04968060553073883,0.3529592907141686,0.5,0.46800707316162327,0.2174888551235199
269,56,6,0.8999999761581421,7.0,0.1,0.6,-0.08628030121326447,0.29778225688355586,0.5,0.47278961646248807,0.16911031305789948
269,58,7,0.5,9.0,0.5,0.8,0.16911031305789948,0.47278961646248807,0.1,0.2809620808775887,0.016872543841600418
269,64,6,0.8999999761581421,9.0,0.9,1.0,0.1806596964597702,0.43813005877905736,0.5,0.3664203233757683,0.11946649849414825
269,68,4,0.5,9.0,0.9,0.6,0.16046282649040222,0.4409623051649986,0.1,0.3066797644418355,0.13275519013404846
269,76,4,0.5,5.0,0.9,1.0,0.1807137131690979,0.34100741821356056,0.5,0.1975691185105277,0.19699503481388092
269,78,4,0.5,7.0,0.5,1.0,0.19699503481388092,0.1975691185105277,0.9,0.3552697354904425,0.12275765091180801
270,0,5,0.5,9.0,,,,,0.5,0.3509011851485614,0.15642210841178894
270,15,7,0.8999999761581421,9.0,0.9,0.6,0.17893461883068085,0.34265158736138673,0.1,0.3202911092639189,0.1491812765598297
270,25,2,0.1000000014901161,9.0,0.5,0.6,0.17910072207450867,0.4194442378849079,0.9,0.503375214517393,0.2477932721376419
270,33,4,0.8999999761581421,4.0,0.5,0.8,0.15818968415260315,0.08701867872969049,0.1,0.4099384202982724,0.26878976821899414
270,35,7,0.1000000014901161,9.0,0.1,1.0,0.26878976821899414,0.4099384202982724,0.9,0.3289985578087054,0.28846555948257446
270,37,7,0.1000000014901161,5.0,0.9,1.0,0.28846555948257446,0.3289985578087054,0.5,-0.006448095850788759,0.11718758195638657
270,39,7,0.8999999761581421,5.0,0.5,0.8,0.11718758195638657,-0.006448095850788759,0.5,0.28383901007296286,0.18154802918434143
270,41,6,0.5,7.0,0.5,0.6,0.18154802918434143,0.28383901007296286,0.5,0.2944694794079785,0.21728184819221497
270,43,6,0.8999999761581421,7.0,0.5,0.6,0.21728184819221497,0.2944694794079785,0.9,0.13758721073288496,-0.03744306042790413
270,45,7,0.5,7.0,0.9,1.0,-0.03744306042790413,0.13758721073288496,0.1,0.27389839091281226,0.13813325762748718
270,49,7,0.1000000014901161,7.0,0.1,0.6,0.051361389458179474,0.023886618541856027,0.5,0.19505279889215393,0.05549640208482742
270,5,4,0.1000000014901161,7.0,0.1,0.6,0.16227459907531738,-0.29331242046502765,0.9,0.40620513933716823,0.17373988032341003
270,51,5,0.5,5.0,0.5,1.0,0.05549640208482742,0.19505279889215393,0.1,0.271418031669896,0.041552744805812836
270,59,7,0.5,5.0,0.5,1.0,0.021411040797829628,0.38893993829396617,0.9,0.23206905479975448,0.2188127040863037
270,66,7,0.8999999761581421,7.0,0.1,0.6,0.179042786359787,0.05260282557729217,0.9,0.2763916068095167,0.19349084794521332
270,69,6,0.1000000014901161,4.0,0.1,0.6,0.11058986186981201,0.05461297604924728,0.1,0.26452363590440975,0.1559082567691803
270,7,7,0.8999999761581421,9.0,0.9,0.8,0.17373988032341003,0.40620513933716823,0.5,0.0954665742693015,0.17201653122901917
270,71,7,0.5,9.0,0.1,1.0,0.1559082567691803,0.26452363590440975,0.1,0.30854757244977565,0.10951341688632965
271,0,6,0.5,7.0,,,,,0.9,0.19865044452373365,0.044748641550540924
271,13,3,0.5,4.0,0.5,1.0,0.050717152655124664,-0.16937744384220943,0.1,-0.28203698436614993,0.11792564392089844
271,15,4,0.5,5.0,0.1,0.8,0.11792564392089844,-0.28203698436614993,0.1,-0.28203698436614993,-0.08126664906740189
271,26,0,0.1000000014901161,9.0,0.1,0.6,0.006345370318740606,-0.27289146752667404,0.5,-0.28203698436614993,-0.3249819874763489
271,3,7,0.8999999761581421,5.0,0.5,1.0,-0.3727348744869232,-0.2969650079750023,0.5,-0.1576645286096521,-0.00850866548717022
271,36,5,0.5,9.0,0.1,0.8,-0.033559709787368774,-0.28203566974105454,0.1,0.03101353290628758,0.13593003153800964
271,40,7,0.8999999761581421,7.0,0.9,0.6,-0.6781247854232788,-0.28203698436614993,0.1,0.025620553879024986,0.05067864805459976
271,42,5,0.5,9.0,0.1,1.0,0.05067864805459976,0.025620553879024986,0.1,-0.28028949132862263,0.12724141776561737
271,48,4,0.1000000014901161,7.0,0.9,0.6,-0.13612332940101624,-0.28915881457701265,0.1,-0.2757791220461164,0.07271037995815277
271,50,5,0.5,7.0,0.1,0.8,0.07271037995815277,-0.2757791220461164,0.5,-0.28203698436614993,-0.38839465379714966
271,54,5,0.8999999761581421,7.0,0.9,0.6,-0.061278603971004486,-0.07010533243375648,0.9,-0.2956650102066866,-0.17542961239814758
271,56,7,0.8999999761581421,9.0,0.9,0.8,-0.17542961239814758,-0.2956650102066866,0.1,-0.1310341729110232,0.0444229356944561
271,58,4,0.1000000014901161,7.0,0.1,1.0,0.0444229356944561,-0.1310341729110232,0.5,-0.12127039898442485,-0.00048361197696067393
271,64,5,0.8999999761581421,9.0,0.9,0.8,0.00901764165610075,-0.10226742835751368,0.1,-0.12062858918774534,-0.09980474412441254
