subj,trial,T_round,distance,cookie,is_attack,type,epoch,norm_rate,n_presses,median_ipi,press_sd,press_cv,frac_full,relative_vigor,pause_freq
203,78,0.1,2,0,0,1,anticipatory,0.6743243919110414,5,0.19287109375,0.11468855111554653,0.17130036821261416,1.0,1.6858109797776035,0.0
203,78,0.1,2,0,0,1,reactive,1.1366411366411366,15,0.1142578125,0.2168213308352148,0.19621405543556988,1.0,2.8416028416028416,0.0
203,79,0.5,1,1,0,5,full,1.8093471154695644,76,0.07177734375,0.5709718309785295,0.3493973989192863,0.9066666666666666,2.0103856838550715,0.013333333333333334
203,79,0.5,1,1,0,5,onset,1.2655798302729317,23,0.10693359375,0.6635665918162067,0.47650654195647835,0.7727272727272727,1.4061998114143686,0.045454545454545456
203,79,0.5,1,1,0,5,anticipatory,1.8093471154695644,12,0.07177734375,0.4518255694878095,0.2715571276881579,1.0,2.0103856838550715,0.0
203,79,0.5,1,1,0,5,reactive,1.815522361597447,25,0.071533203125,0.5214456847453472,0.29360433347670034,1.0,2.0172470684416077,0.0
203,80,0.1,2,1,0,1,full,1.519851576994434,80,0.08544921875,0.5467768776243693,0.3675104543550989,0.8354430379746836,1.68872397443826,0.0
203,80,0.1,2,1,0,1,onset,1.009389092880554,20,0.128662109375,0.46827317606655877,0.4255759769359485,0.5789473684210527,1.121543436533949,0.0
203,80,0.1,2,1,0,1,anticipatory,1.519851576994434,10,0.08544921875,0.4334607673662568,0.3005093367831393,0.8888888888888888,1.68872397443826,0.0
203,80,0.1,2,1,0,1,reactive,1.815522361597447,22,0.071533203125,0.5358150797841195,0.3190053580561069,0.9047619047619048,2.0172470684416077,0.0
264,0,0.5,1,0,0,5,full,0.7525222625197953,17,0.168212890625,0.43437231902028217,0.5014697542761669,0.875,1.881305656299488,0.125
264,0,0.5,1,0,0,5,onset,1.3467039289824099,2,0.093994140625,0.0,0.0,1.0,3.3667598224560247,0.0
264,0,0.5,1,0,0,5,anticipatory,1.3467039289824099,2,0.093994140625,0.0,0.0,1.0,3.3667598224560247,0.0
264,0,0.5,1,0,0,5,reactive,0.7552527496842357,12,0.1676025390625,0.3308113404082863,0.33224770054589603,1.0,1.8881318742105893,0.0
264,1,0.5,3,0,1,1,full,0.9773440389410515,8,0.1295166015625,0.35550683762608665,0.3292156303418338,1.0,2.4433600973526284,0.0
264,1,0.5,3,0,1,1,onset,,0,,,,,,
264,1,0.5,3,0,1,1,anticipatory,,0,,,,,,
264,1,0.5,3,0,1,1,reactive,0.855608334161416,7,0.1510009765625,0.34469672394174433,0.33930076792582986,1.0,2.13902083540354,0.0
264,1,0.5,3,0,1,1,terminal,,0,,,,,,
264,2,0.9,2,0,1,1,full,0.7260465861231034,11,0.174346923828125,0.2729731710933459,0.3692218876968874,0.9,1.8151164653077583,0.0
264,2,0.9,2,0,1,1,onset,,0,,,,,,
264,2,0.9,2,0,1,1,anticipatory,,0,,,,,,
264,2,0.9,2,0,1,1,reactive,0.7287154078119857,4,0.1737060546875,0.18837088462301982,0.3016416028382089,0.6666666666666666,1.8217885195299643,0.0
264,2,0.9,2,0,1,1,terminal,,0,,,,,,
264,3,0.5,2,0,0,1,full,0.7077802272383857,21,0.17889404296875,0.20393710106916044,0.32611299627229584,0.8,1.7694505680959642,0.05
264,3,0.5,2,0,0,1,onset,,0,,,,,,
264,3,0.5,2,0,0,1,anticipatory,,0,,,,,,
264,3,0.5,2,0,0,1,reactive,0.7508776432414596,6,0.1685791015625,0.10762168307372837,0.15674912992280995,1.0,1.8771941081036487,0.0
264,4,0.1,1,1,0,1,full,0.7569065878222303,52,0.167236328125,0.3323319079224284,0.3592869510202606,0.3333333333333333,0.8410073198024781,0.0
264,4,0.1,1,1,0,1,onset,,0,,,,,,
264,4,0.1,1,1,0,1,anticipatory,,0,,,,,,
264,4,0.1,1,1,0,1,reactive,0.7176207787657132,8,0.1763916015625,0.4481106904891747,0.46002888897797173,0.42857142857142855,0.7973564208507924,0.0
264,5,0.1,1,0,0,5,full,0.7525123550917675,42,0.168212890625,0.6541179563617422,0.6379273725034705,1.0,1.8812808877294187,0.0
264,5,0.1,1,0,0,5,onset,,1,,,,,,
264,5,0.1,1,0,0,5,anticipatory,,1,,,,,,
264,5,0.1,1,0,0,5,reactive,0.730769573866424,14,0.1732177734375,0.4047737837516467,0.4072960432054552,1.0,1.82692393466606,0.0
264,6,0.9,2,0,1,1,full,0.8644828117888121,19,0.147918701171875,0.34432534066286175,0.33305448690167927,1.0,2.1612070294720302,0.0
264,6,0.9,2,0,1,1,onset,,0,,,,,,
264,6,0.9,2,0,1,1,anticipatory,,0,,,,,,
264,6,0.9,2,0,1,1,reactive,0.7647212576080056,8,0.16552734375,0.3703410532222701,0.3519715569549963,1.0,1.9118031440200138,0.0
264,6,0.9,2,0,1,1,terminal,,0,,,,,,
264,7,0.9,1,1,0,5,full,0.7525123550917675,79,0.168212890625,0.3453338798958083,0.36626338669353853,0.33766233766233766,0.8361248389908528,0.0
264,7,0.9,1,1,0,5,onset,0.7701166173906094,12,0.16436767578125,0.3900585537661325,0.3688062471837269,0.45454545454545453,0.8556851304340105,0.0
264,7,0.9,1,1,0,5,anticipatory,1.1326877429537443,7,0.12451171875,0.44396104676538317,0.40206471132172333,0.5,1.2585419366152715,0.0
264,7,0.9,1,1,0,5,reactive,0.7518309784573128,13,0.168365478515625,0.31095946385903867,0.3525393678028313,0.16666666666666666,0.8353677538414587,0.0
264,8,0.5,3,0,0,1,full,0.760934065519852,34,0.166351318359375,0.35009771250537036,0.3714226575678054,0.96875,1.90233516379963,0.0
264,8,0.5,3,0,0,1,onset,,0,,,,,,
264,8,0.5,3,0,0,1,anticipatory,,0,,,,,,
264,8,0.5,3,0,0,1,reactive,0.7696605032674064,9,0.16448974609375,0.27519003961988264,0.3050783065906377,1.0,1.924151258168516,0.0
264,9,0.9,3,0,0,1,full,0.7636249283039993,35,0.165771484375,0.3769013218683348,0.3733155996353604,1.0,1.9090623207599982,0.0
264,9,0.9,3,0,0,1,onset,,0,,,,,,
264,9,0.9,3,0,0,1,anticipatory,,0,,,,,,
264,9,0.9,3,0,0,1,reactive,0.7433419536318678,6,0.1702880859375,0.31319414234961845,0.3210635065641,1.0,1.8583548840796695,0.0
264,10,0.5,1,1,1,1,full,0.7475098748379726,19,0.169342041015625,0.39924167870717303,0.4159966853600564,0.4444444444444444,0.8305665275977473,0.0
264,10,0.5,1,1,1,1,onset,,0,,,,,,
264,10,0.5,1,1,1,1,anticipatory,,0,,,,,,
264,10,0.5,1,1,1,1,reactive,1.163727012754859,7,0.1114501953125,0.33355132424474243,0.3037348043862418,0.6666666666666666,1.2930300141720654,0.0
264,10,0.5,1,1,1,1,terminal,,0,,,,,,
264,11,0.5,1,0,1,6,full,0.7270688437959811,33,0.174102783203125,0.32590274107958433,0.38831666033506085,0.9375,1.8176721094899528,0.03125
264,11,0.5,1,0,1,6,onset,0.7205763158128494,5,0.176483154296875,0.3857831559276814,0.4768142646683477,0.75,1.8014407895321234,0.0
264,11,0.5,1,0,1,6,anticipatory,0.7205763158128494,5,0.176483154296875,0.3857831559276814,0.4768142646683477,0.75,1.8014407895321234,0.0
264,11,0.5,1,0,1,6,reactive,0.41357031096189595,3,0.89984130859375,0.3359504879657916,0.8123177100997082,0.5,1.03392577740474,0.0
264,11,0.5,1,0,1,6,terminal,0.7205763158128494,5,0.176483154296875,0.3857831559276814,0.4768142646683477,0.75,1.8014407895321234,0.0
264,12,0.1,2,0,1,1,full,0.7161339953842926,10,0.1767578125,0.36951642178187427,0.40906826342322733,1.0,1.7903349884607314,0.0
264,12,0.1,2,0,1,1,onset,,0,,,,,,
264,12,0.1,2,0,1,1,anticipatory,,0,,,,,,
264,12,0.1,2,0,1,1,reactive,0.7231944713951237,9,0.175048828125,0.38494533193385144,0.4148703223776719,1.0,1.8079861784878093,0.0
264,12,0.1,2,0,1,1,terminal,,0,,,,,,
264,13,0.9,1,1,1,6,full,0.7569065878222303,32,0.167236328125,0.296428907806948,0.3259004978241055,0.2903225806451613,0.8410073198024781,0.0
264,13,0.9,1,1,1,6,onset,0.7647212576080056,8,0.16552734375,0.31497667434622684,0.3129314348392742,0.42857142857142855,0.8496902862311173,0.0
264,13,0.9,1,1,1,6,anticipatory,0.7608139227151179,7,0.1663818359375,0.3034235927241951,0.31994084339230744,0.3333333333333333,0.8453488030167977,0.0
264,13,0.9,1,1,1,6,reactive,0.7525186958156522,13,0.168212890625,0.2973004888308897,0.3407816201246649,0.25,0.8361318842396136,0.0
264,13,0.9,1,1,1,6,terminal,0.7647212576080056,8,0.16552734375,0.31497667434622684,0.3129314348392742,0.42857142857142855,0.8496902862311173,0.0
264,14,0.9,1,0,1,1,full,0.7420282352259164,26,0.17059326171875,0.2871517339979053,0.3384404552159142,1.0,1.855070588064791,0.0
264,14,0.9,1,0,1,1,onset,0.7180335532357369,3,0.1766357421875,0.03175822211961793,0.044229440221147186,1.0,1.7950838830893423,0.0
264,14,0.9,1,0,1,1,anticipatory,0.7180335532357369,3,0.1766357421875,0.03175822211961793,0.044229440221147186,1.0,1.7950838830893423,0.0
264,14,0.9,1,0,1,1,reactive,0.7271823459442185,12,0.174072265625,0.32693583221648054,0.3715166314277802,1.0,1.817955864860546,0.0
264,14,0.9,1,0,1,1,terminal,0.7497917753553548,10,0.1688232421875,0.3210789201857217,0.33738416903707036,1.0,1.874479438388387,0.0
264,15,0.9,1,0,1,5,full,0.7544294363669928,49,0.16778564453125,0.3680142653230539,0.38636566215179297,0.9583333333333334,1.886073590917482,0.0
264,15,0.9,1,0,1,5,onset,0.7796706957266585,6,0.162353515625,0.3471866775083565,0.40344588366556816,0.8,1.9491767393166461,0.0
264,15,0.9,1,0,1,5,anticipatory,1.0034223450920012,5,0.13275146484375,0.38348700371617034,0.4321336321446497,0.75,2.508555862730003,0.0
264,15,0.9,1,0,1,5,reactive,0.7580233026911478,13,0.1669921875,0.3409415285479711,0.3484638531316823,1.0,1.8950582567278695,0.0
264,15,0.9,1,0,1,5,terminal,0.7796706957266585,6,0.162353515625,0.3471866775083565,0.40344588366556816,0.8,1.9491767393166461,0.0
264,16,0.1,2,0,0,1,full,0.7489795309210121,44,0.16900634765625,0.3740737566365749,0.422618017989743,0.9523809523809523,1.8724488273025301,0.047619047619047616
264,16,0.1,2,0,0,1,onset,0.7058965454843129,4,0.1793212890625,0.029325528921373342,0.04070477472588701,1.0,1.7647413637107823,0.0
264,16,0.1,2,0,0,1,anticipatory,0.7058965454843129,4,0.1793212890625,0.029325528921373342,0.04070477472588701,1.0,1.7647413637107823,0.0
264,16,0.1,2,0,0,1,reactive,0.7385769411085866,12,0.17138671875,0.2425868515264389,0.286098438491112,1.0,1.8464423527714664,0.0
264,17,0.5,1,1,0,6,full,0.7454795293432463,34,0.1697998046875,0.34878873437199626,0.39046189167089834,0.2727272727272727,0.8283105881591626,0.030303030303030304
264,17,0.5,1,1,0,6,onset,1.0958653053386076,5,0.128662109375,0.3645682346088407,0.33252915976457464,0.5,1.2176281170428973,0.0
264,17,0.5,1,1,0,6,anticipatory,,0,,,,,,
264,17,0.5,1,1,0,6,reactive,,0,,,,,,
264,18,0.1,1,0,0,1,full,0.7849826081123813,36,0.1612548828125,0.33565310178580127,0.33735096101827655,1.0,1.9624565202809532,0.0
264,18,0.1,1,0,0,1,onset,,0,,,,,,
264,18,0.1,1,0,0,1,anticipatory,,0,,,,,,
264,18,0.1,1,0,0,1,reactive,0.7525123550917675,4,0.168212890625,0.24111616893297308,0.2657438329325593,1.0,1.8812808877294187,0.0
264,19,0.9,1,0,1,6,full,0.7357624407671876,20,0.17205810546875,0.3916581109799574,0.42929778775818445,1.0,1.8394061019179688,0.0
264,19,0.9,1,0,1,6,onset,,0,,,,,,
264,19,0.9,1,0,1,6,anticipatory,,0,,,,,,
264,19,0.9,1,0,1,6,reactive,0.7633165528732371,11,0.16583251953125,0.37263152787339293,0.3793959741157912,1.0,1.9082913821830927,0.0
264,19,0.9,1,0,1,6,terminal,,0,,,,,,
264,20,0.5,1,0,0,1,full,0.7558032254493117,28,0.16748046875,0.3564744638016013,0.3652444946609528,1.0,1.889508063623279,0.0
264,20,0.5,1,0,0,1,onset,,0,,,,,,
264,20,0.5,1,0,0,1,anticipatory,,0,,,,,,
264,20,0.5,1,0,0,1,reactive,,0,,,,,,
264,21,0.5,1,0,0,6,full,,0,,,,,,
264,22,0.1,3,1,0,1,full,0.7616329665683151,85,0.16619873046875,0.354719219750328,0.34273664322973435,0.42857142857142855,0.8462588517425723,0.0
264,22,0.1,3,1,0,1,onset,0.8038465312530664,18,0.157470703125,0.3446020211686812,0.33216776188755054,0.47058823529411764,0.893162812503407,0.0
264,22,0.1,3,1,0,1,anticipatory,0.8038465312530664,8,0.157470703125,0.3098339472551254,0.300572734312424,0.42857142857142855,0.893162812503407,0.0
264,22,0.1,3,1,0,1,reactive,0.754703075193927,14,0.167724609375,0.39124093789657466,0.3840370560318258,0.38461538461538464,0.8385589724376966,0.0
264,23,0.9,1,1,1,6,full,1.3711729774901658,23,0.09234619140625,0.4195563404250058,0.37382484098706736,0.6363636363636364,1.5235255305446285,0.045454545454545456
264,23,0.9,1,1,1,6,onset,,0,,,,,,
264,23,0.9,1,1,1,6,anticipatory,,0,,,,,,
264,23,0.9,1,1,1,6,reactive,1.4217106402577704,11,0.08905029296875,0.3676531270015052,0.31382571853608454,0.6,1.5796784891753004,0.0
264,23,0.9,1,1,1,6,terminal,,0,,,,,,
264,24,0.5,1,0,0,1,full,0.8403279977570257,34,0.150634765625,0.29041317598841565,0.315327214605486,1.0,2.1008199943925643,0.0
264,24,0.5,1,0,0,1,onset,,0,,,,,,
264,24,0.5,1,0,0,1,anticipatory,,0,,,,,,
264,24,0.5,1,0,0,1,reactive,,0,,,,,,
264,25,0.1,1,0,0,5,full,0.7465529339931286,52,0.1695556640625,0.3346890691946336,0.3687275341732236,0.9803921568627451,1.8663823349828215,0.0
264,25,0.1,1,0,0,5,onset,0.7552527496842357,12,0.1676025390625,0.2955395074521092,0.31897505487381184,1.0,1.8881318742105893,0.0
264,25,0.1,1,0,0,5,anticipatory,0.756079668753233,7,0.16741943359375,0.21215271181272002,0.24951174461215903,1.0,1.8901991718830824,0.0
264,25,0.1,1,0,0,5,reactive,0.7476294342584395,12,0.1693115234375,0.3194281246540308,0.3692994602809247,1.0,1.8690735856460987,0.0
264,26,0.9,3,0,1,1,full,1.0680597466228332,3,0.133544921875,0.3582979223131443,0.3354661791590494,1.0,2.670149366557083,0.0
264,26,0.9,3,0,1,1,onset,,0,,,,,,
264,26,0.9,3,0,1,1,anticipatory,,0,,,,,,
264,26,0.9,3,0,1,1,reactive,,0,,,,,,
264,26,0.9,3,0,1,1,terminal,,0,,,,,,
264,27,0.5,1,1,0,6,full,0.7566386027931332,50,0.16729736328125,0.3811971112909241,0.4023876794564874,0.375,0.8407095586590368,0.0
264,27,0.5,1,1,0,6,onset,0.7297574832627567,3,0.17352294921875,0.014117714238287615,0.019345761519521668,0.0,0.8108416480697296,0.0
264,27,0.5,1,1,0,6,anticipatory,0.7297574832627567,3,0.17352294921875,0.014117714238287615,0.019345761519521668,0.0,0.8108416480697296,0.0
264,27,0.5,1,1,0,6,reactive,0.7591230053561169,12,0.166748046875,0.3749729551456336,0.42420390066419467,0.2727272727272727,0.843470005951241,0.0
264,28,0.5,3,0,1,1,full,0.7417467992249325,6,0.170654296875,0.3890759784565375,0.4216314806929186,1.0,1.8543669980623312,0.0
264,28,0.5,3,0,1,1,onset,,0,,,,,,
264,28,0.5,3,0,1,1,anticipatory,,0,,,,,,
264,28,0.5,3,0,1,1,reactive,0.718148022960241,3,0.17645263671875,0.023598776264691423,0.032860601867865796,1.0,1.7953700574006026,0.0
264,28,0.5,3,0,1,1,terminal,,0,,,,,,
264,29,0.1,1,0,0,6,full,0.7563545042424914,44,0.1673583984375,0.32360767843648514,0.3313418194608642,1.0,1.8908862606062284,0.0
264,29,0.1,1,0,0,6,onset,0.727875202045575,5,0.1741943359375,0.3790680524539701,0.44432539789330777,1.0,1.8196880051139375,0.0
264,29,0.1,1,0,0,6,anticipatory,0.727875202045575,5,0.1741943359375,0.3790680524539701,0.44432539789330777,1.0,1.8196880051139375,0.0
264,29,0.1,1,0,0,6,reactive,0.7563545042424914,14,0.1673583984375,0.3399779305731713,0.3390850937518278,1.0,1.8908862606062284,0.0
264,30,0.9,1,1,0,1,full,0.742277756132037,40,0.1705322265625,0.32571747773712967,0.36453915278546883,0.23076923076923078,0.8247530623689299,0.0
264,30,0.9,1,1,0,1,onset,,0,,,,,,
264,30,0.9,1,1,0,1,anticipatory,,0,,,,,,
264,30,0.9,1,1,0,1,reactive,1.0725761897144324,5,0.12994384765625,0.3804228489378579,0.3458021648148161,0.5,1.1917513219049247,0.0
264,31,0.1,1,0,0,6,full,0.7481688494346722,22,0.169189453125,0.3267703388256092,0.3935294194621586,0.9523809523809523,1.8704221235866805,0.047619047619047616
264,31,0.1,1,0,0,6,onset,,0,,,,,,
264,31,0.1,1,0,0,6,anticipatory,,0,,,,,,
264,31,0.1,1,0,0,6,reactive,0.7569065878222303,10,0.167236328125,0.20375065273685333,0.26083142485874644,1.0,1.8922664695555758,0.0
264,32,0.5,2,1,0,1,full,0.76698374653584,52,0.1650390625,0.3106100430056312,0.31827967547051095,0.39215686274509803,0.8522041628176,0.0
264,32,0.5,2,1,0,1,onset,,0,,,,,,
264,32,0.5,2,1,0,1,anticipatory,,0,,,,,,
264,32,0.5,2,1,0,1,reactive,1.0043531565958124,11,0.12689208984375,0.2933696390464935,0.2788702967549831,0.6,1.1159479517731248,0.0
264,33,0.9,1,0,1,5,full,1.4482709850788487,26,0.08740234375,0.3256702672270508,0.2560204782436863,1.0,3.6206774626971217,0.0
264,33,0.9,1,0,1,5,onset,,0,,,,,,
264,33,0.9,1,0,1,5,anticipatory,,0,,,,,,
264,33,0.9,1,0,1,5,reactive,1.4382274969715059,16,0.0880126953125,0.32941019759394047,0.26713538522433566,1.0,3.5955687424287643,0.0
264,33,0.9,1,0,1,5,terminal,,0,,,,,,
264,34,0.1,3,0,1,1,full,0.7404341437136778,19,0.17095947265625,0.3195821028082847,0.36753315564333444,0.9444444444444444,1.8510853592841943,0.0
264,34,0.1,3,0,1,1,onset,,0,,,,,,
264,34,0.1,3,0,1,1,anticipatory,,0,,,,,,
264,34,0.1,3,0,1,1,reactive,0.7256557210052174,8,0.1744384765625,0.3742008281931932,0.4299503078431489,0.8571428571428571,1.8141393025130432,0.0
264,34,0.1,3,0,1,1,terminal,,0,,,,,,
264,35,0.1,1,1,0,5,full,0.7484397262753382,66,0.16912841796875,0.32832312125333296,0.3754708212688666,0.265625,0.8315996958614869,0.0
264,35,0.1,1,1,0,5,onset,0.7541542002301496,14,0.1678466796875,0.3994394313601863,0.40153314428792075,0.38461538461538464,0.8379491113668328,0.0
264,35,0.1,1,1,0,5,anticipatory,0.7474206805852375,7,0.16937255859375,0.3719331856000809,0.37705014328738096,0.3333333333333333,0.8304674228724861,0.0
264,35,0.1,1,1,0,5,reactive,0.742277756132037,13,0.1705322265625,0.3694196498401041,0.3980655543814276,0.36363636363636365,0.8247530623689299,0.0
264,36,0.9,3,0,1,1,full,1.3789388634527335,30,0.091796875,0.411175196354792,0.3675421307587681,0.9655172413793104,3.4473471586318336,0.0
264,36,0.9,3,0,1,1,onset,,0,,,,,,
264,36,0.9,3,0,1,1,anticipatory,,0,,,,,,
264,36,0.9,3,0,1,1,reactive,0.73963054587479,10,0.171142578125,0.41804403181850186,0.4117752116563745,0.8888888888888888,1.849076364686975,0.0
264,36,0.9,3,0,1,1,terminal,,0,,,,,,
264,37,0.1,1,0,0,5,full,0.7549779124390814,27,0.16766357421875,0.3315228667432766,0.38050948680170205,1.0,1.8874447810977035,0.0
264,37,0.1,1,0,0,5,onset,,0,,,,,,
264,37,0.1,1,0,0,5,anticipatory,,0,,,,,,
264,37,0.1,1,0,0,5,reactive,0.7270025778417195,7,0.17413330078125,0.3968771113248297,0.45153283249128007,1.0,1.8175064446042988,0.0
264,38,0.5,2,1,0,1,full,0.7487094338634545,60,0.1690673828125,0.3584885191701792,0.39640700354615394,0.29310344827586204,0.8318993709593938,0.0
264,38,0.5,2,1,0,1,onset,1.0235130184591368,5,0.13641357421875,0.32757956897802887,0.31674369147669096,0.5,1.1372366871768187,0.0
264,38,0.5,2,1,0,1,anticipatory,1.0235130184591368,5,0.13641357421875,0.32757956897802887,0.31674369147669096,0.5,1.1372366871768187,0.0
264,38,0.5,2,1,0,1,reactive,0.7438751975010442,12,0.170166015625,0.3674270159825778,0.40117235227627507,0.36363636363636365,0.8265279972233824,0.0
264,39,0.9,1,1,1,5,full,1.2786214862101797,23,0.0989990234375,0.4253579161866123,0.39762684716969354,0.6190476190476191,1.420690540233533,0.0
264,39,0.9,1,1,1,5,onset,,1,,,,,,
264,39,0.9,1,1,1,5,anticipatory,,1,,,,,,
264,39,0.9,1,1,1,5,reactive,1.0701362490365898,13,0.1182861328125,0.4381880267405376,0.4491491164674265,0.5454545454545454,1.189040276707322,0.0
264,39,0.9,1,1,1,5,terminal,,1,,,,,,
264,40,0.5,1,1,1,1,full,0.7440907003317934,17,0.17022705078125,0.38709683507595566,0.45077148612524875,0.25,0.8267674448131037,0.0625
264,40,0.5,1,1,1,1,onset,,1,,,,,,
264,40,0.5,1,1,1,1,anticipatory,,1,,,,,,
264,40,0.5,1,1,1,1,reactive,0.7213845241088901,11,0.17547607421875,0.3655690803159117,0.4092957174437257,0.3,0.801538360120989,0.0
264,40,0.5,1,1,1,1,terminal,,0,,,,,,
264,41,0.5,1,0,1,5,full,0.7216284646425558,17,0.1754150390625,0.3587670669151888,0.4200260684571847,1.0,1.8040711616063894,0.0
264,41,0.5,1,0,1,5,onset,,1,,,,,,
264,41,0.5,1,0,1,5,anticipatory,,1,,,,,,
264,41,0.5,1,0,1,5,reactive,0.730769573866424,12,0.1732177734375,0.3468579330597973,0.392892742781955,1.0,1.82692393466606,0.0
264,41,0.5,1,0,1,5,terminal,,1,,,,,,
264,42,0.5,1,1,1,1,full,0.946133234777788,8,0.1337890625,0.3425883492817792,0.32461531382753966,0.5714285714285714,1.0512591497530976,0.0
264,42,0.5,1,1,1,1,onset,,0,,,,,,
264,42,0.5,1,1,1,1,anticipatory,,0,,,,,,
264,42,0.5,1,1,1,1,reactive,0.946133234777788,8,0.1337890625,0.3425883492817792,0.32461531382753966,0.5714285714285714,1.0512591497530976,0.0
264,42,0.5,1,1,1,1,terminal,,0,,,,,,
264,43,0.9,1,0,1,5,full,0.7406905620704574,27,0.1708984375,0.35485953435560164,0.4016610786482712,0.9615384615384616,1.8517264051761433,0.0
264,43,0.9,1,0,1,5,onset,0.6192240096592918,3,0.20928955078125,0.09444565676634864,0.15252260134149892,1.0,1.5480600241482294,0.0
264,43,0.9,1,0,1,5,anticipatory,0.6192240096592918,3,0.20928955078125,0.09444565676634864,0.15252260134149892,1.0,1.5480600241482294,0.0
264,43,0.9,1,0,1,5,reactive,0.7146533599699901,12,0.1771240234375,0.39863382504926886,0.4280530236589988,0.9090909090909091,1.7866333999249753,0.0
264,43,0.9,1,0,1,5,terminal,0.6192240096592918,3,0.20928955078125,0.09444565676634864,0.15252260134149892,1.0,1.5480600241482294,0.0
264,44,0.9,3,0,1,1,full,0.747090796337504,23,0.16943359375,0.33305425706298536,0.39575299635663613,1.0,1.86772699084376,0.0
264,44,0.9,3,0,1,1,onset,0.764157719466806,2,0.1656494140625,0.0,0.0,1.0,1.9103942986670148,0.0
264,44,0.9,3,0,1,1,anticipatory,0.764157719466806,2,0.1656494140625,0.0,0.0,1.0,1.9103942986670148,0.0
264,44,0.9,3,0,1,1,reactive,0.7151462243561763,12,0.177001953125,0.38009527842898017,0.4324847362153049,1.0,1.7878655608904406,0.0
264,44,0.9,3,0,1,1,terminal,0.764157719466806,2,0.1656494140625,0.0,0.0,1.0,1.9103942986670148,0.0
264,45,0.5,1,1,0,5,full,0.7460193206168205,47,0.169677734375,0.39766296417669933,0.4426585101167371,0.2608695652173913,0.8289103562409117,0.021739130434782608
264,45,0.5,1,1,0,5,onset,1.1074234066747297,5,0.12939453125,0.3993802611899894,0.35911950115652036,0.5,1.2304704518608107,0.0
264,45,0.5,1,1,0,5,anticipatory,1.1074234066747297,5,0.12939453125,0.3993802611899894,0.35911950115652036,0.5,1.2304704518608107,0.0
264,45,0.5,1,1,0,5,reactive,0.7354340605081247,12,0.172119140625,0.39951455210017245,0.45376476638669155,0.18181818181818182,0.8171489561201385,0.0
264,46,0.1,2,1,0,1,full,0.7647212576080056,56,0.16552734375,0.35452645574207203,0.35423080106258814,0.4,0.8496902862311173,0.0
264,46,0.1,2,1,0,1,onset,,0,,,,,,
264,46,0.1,2,1,0,1,anticipatory,,0,,,,,,
264,46,0.1,2,1,0,1,reactive,0.7624720774385704,13,0.166015625,0.34814982886278806,0.3820346238730653,0.25,0.8471911971539671,0.0
264,47,0.1,1,1,0,6,full,1.315941656492964,65,0.09619140625,0.39968127007176674,0.3676410945941234,0.5238095238095238,1.4621573961032934,0.015873015873015872
264,47,0.1,1,1,0,6,onset,0.7481704073148703,15,0.169189453125,0.42406666911463586,0.44763983772476257,0.35714285714285715,0.8313004525720781,0.07142857142857142
264,47,0.1,1,1,0,6,anticipatory,0.7639678474595862,5,0.165771484375,0.2865473905073796,0.3123201794798649,0.25,0.8488531638439847,0.0
264,47,0.1,1,1,0,6,reactive,1.3975229451704254,16,0.090576171875,0.3772499010027008,0.32603052732380217,0.6,1.5528032724115837,0.0
264,48,0.1,1,1,1,1,full,1.2833688432134351,32,0.0986328125,0.3799063309332729,0.3468225454336296,0.5161290322580645,1.4259653813482613,0.0
264,48,0.1,1,1,1,1,onset,,0,,,,,,
264,48,0.1,1,1,1,1,anticipatory,,0,,,,,,
264,48,0.1,1,1,1,1,reactive,0.7738522576988475,14,0.16357421875,0.3660786901320314,0.3388794577175591,0.46153846153846156,0.8598358418876083,0.0
264,48,0.1,1,1,1,1,terminal,,0,,,,,,
264,49,0.1,1,1,1,5,full,0.7569646638580316,21,0.167236328125,0.4106425767259682,0.4418252293259247,0.35,0.8410718487311463,0.0
264,49,0.1,1,1,1,5,onset,0.7692596626976674,2,0.16455078125,0.0,0.0,0.0,0.8547329585529638,0.0
264,49,0.1,1,1,1,5,anticipatory,0.7692596626976674,2,0.16455078125,0.0,0.0,0.0,0.8547329585529638,0.0
264,49,0.1,1,1,1,5,reactive,0.7903673973448595,12,0.16015625,0.42786253778016325,0.4114388865544059,0.45454545454545453,0.8781859970498439,0.0
264,49,0.1,1,1,1,5,terminal,0.7692596626976674,2,0.16455078125,0.0,0.0,0.0,0.8547329585529638,0.0
264,50,0.5,3,1,1,1,full,0.7569065878222303,61,0.167236328125,0.39175168034041896,0.39728350394920375,0.43333333333333335,0.8410073198024781,0.0
264,50,0.5,3,1,1,1,onset,0.7514217574756925,18,0.16845703125,0.35763162828178696,0.36814157090312766,0.35294117647058826,0.8349130638618806,0.0
264,50,0.5,3,1,1,1,anticipatory,0.7569065878222303,8,0.167236328125,0.35974193847562896,0.3482425422091504,0.42857142857142855,0.8410073198024781,0.0
264,50,0.5,3,1,1,1,reactive,0.754703075193927,12,0.167724609375,0.39065584504061907,0.37234175680024406,0.45454545454545453,0.8385589724376966,0.0
264,50,0.5,3,1,1,1,terminal,0.7541641726489614,15,0.1678466796875,0.3519570532305119,0.3542951982201476,0.35714285714285715,0.8379601918321793,0.0
264,51,0.5,1,0,0,5,full,0.729233636059717,29,0.173583984375,0.2914860140061058,0.34954663311838624,1.0,1.8230840901492924,0.0
264,51,0.5,1,0,0,5,onset,,0,,,,,,
