subj,sample,F1,F2,F3,F4,F5,F6,F7,F8
152.0,exploratory,0.08129793519965087,-0.9579049726157008,0.6142768424679768,0.35980985438788404,-1.0815227324936951,-0.8974759891757922,-0.3026910924210442,-1.1914186763735939
153.0,exploratory,0.868072213618771,-0.8566796591269549,-0.05995938618417396,0.6218455315290055,0.07434992593489721,1.1387220406815604,0.1473417862916703,-0.01183387080537393
155.0,exploratory,0.20663149098060946,-0.16095847112815886,-0.5667354801018368,-0.7502014337047906,-0.25343910404388004,-0.22604387613309868,1.1372288440777227,0.3892317776112484
156.0,exploratory,1.0527366791889516,2.8838199334093657,-0.4376805011074658,-0.8605721650394943,0.48647092776157597,0.7516615161821625,-0.22082959314222605,-0.010125036663368872
157.0,exploratory,0.28819079930392916,1.2490429294439187,-1.692013647918877,0.6169549371210575,-1.064560700413868,0.8117228211872598,-0.16084697006348755,-0.14784745761380363
158.0,exploratory,2.2238507511880177,-1.6465137323234704,0.39535676207335707,-1.670663425253668,1.0856615268945544,-0.01990208822702767,0.17830724165007894,0.17050390834484305
159.0,exploratory,0.31853536074994226,-0.5725364719415086,0.4103373953264311,1.1439873497801198,-0.7985664261885498,0.22119875307512005,0.14482959350673458,0.2514584895438022
160.0,exploratory,0.545440424207882,-0.6715462582572574,-0.710469653395768,-1.150190266087645,1.1080344908182038,0.3841276256886143,-0.35675480989035807,0.04996934748401271
161.0,exploratory,-0.7283633547900121,-0.16728505710273053,1.5821384706507018,0.3268948923258921,0.4419114342612401,0.568164309223568,0.22601545903628426,0.34172714590254727
162.0,exploratory,2.2090875338592095,0.2787100609145476,0.011199835340783754,0.3692846601879683,0.397203037970822,-0.7062148566224945,-0.21346982383363844,-0.8996769677034417
163.0,exploratory,-0.09747786971818187,0.9421607735560161,0.3548312462323206,0.47923839977288296,-0.8704454783003219,1.1394901113923022,2.5519802311635864,1.7748732477689657
164.0,exploratory,-0.8000139116393283,-0.1648197918268229,1.2040704438826617,0.24522582510543123,0.1337670003229517,0.30079690400828607,0.08858427282279148,0.93477338161147
165.0,exploratory,0.4231681755938779,0.12842210370342674,0.31628860351961613,0.2855398464993786,0.7581482624927551,0.988187162895664,-0.6655648225338032,-0.6437494194801267
