subj,lam,omega,log_lam,log_omega,log_lam_z,log_omega_z
246,0.9652455417477296,3.639684585600055,-0.0353727626024287,1.291897025586444,0.5980396828001618,0.06287902374212628
247,0.6776392454885224,3.284293640811321,-0.3891402189500054,1.1891516031870362,0.060599544993942996,0.00244226034451689
248,0.45986613914078306,4.871186597121032,-0.7768198337161188,1.5833375618552132,-0.5283596196948898,0.23430975343903918
249,0.4029053303881346,1.3429396551228854,-0.9090536568198957,0.2948609836372359,-0.7292479796510777,-0.5235960712935487
250,0.4907305386054931,0.16038695841780803,-0.7118601030449285,-1.8301658934774299,-0.42967341784856056,-1.7735762999648372
251,0.2696563322650625,13.56625550445753,-1.3106069741997817,2.607585496524437,-1.3392839407236417,0.8367913885571285
252,0.4702711939809865,1.253822404953664,-0.7544457422132276,0.22619680933729888,-0.4943691137711664,-0.5639856123470237
253,0.8988189257500451,6.685421012519734,-0.10667368220590835,1.8999291872574045,0.489720007347158,0.42053482032053074
254,0.41180452582240384,0.06537276315151164,-0.8872064941078898,-2.7276495728380725,-0.6960579789092365,-2.3014928486153563
255,0.26848108810042765,4.3483892587330395,-1.3149748028940633,1.4698054911793184,-1.3459195043212788,0.16752808343133208
256,0.7430936705928975,7.480781967579979,-0.2969331714261125,2.012337327642662,0.20067961012932112,0.48665537368221734
257,0.554155612825226,1177.457376725851,-0.5903097421007244,7.071112627125725,-0.245015271475521,3.4623208458433474
258,0.35233230569674984,2.100036421840454,-1.043180498444386,0.741954688312526,-0.933012195247425,-0.26060726055138855
259,1.3958407567157924,3.0816390302743324,0.3334969267130831,1.1254616081289266,1.1584229885598913,-0.035021376207178934
260,0.7135103245560129,3.3586519280331633,-0.33755837187419624,1.2115396815731945,0.13896219396944726,0.015611343353310686
261,0.33723017212814604,8.865624684043349,-1.086989578422796,2.1821814033766826,-0.9995665307531411,0.5865608096608603
262,0.9120485239246588,8.491329259627827,-0.09206208426545778,2.139045555750716,0.5119178072571909,0.5611875039111249
263,1.467482197594438,2.634458189020301,0.3835481415354165,0.9686775399852964,1.2344603156481544,-0.12724467345614587
264,0.4076893714781538,0.8086048402267904,-0.8972497389641124,-0.21244493585869217,-0.7113155804853597,-0.8220028237384033
265,0.4034945925628297,6.799646404944548,-0.9075921926932092,1.9168706115571914,-0.7270277373208348,0.43050008035950876
266,0.4756821311075949,1.0288395024853931,-0.7430054396137381,0.028431470425625705,-0.4769891154267919,-0.6803148532701865
267,0.37573646081830764,12.310516245946669,-0.9788672834179101,2.5104538764369826,-0.8353081737881117,0.7796567678162458
268,1.2190392257129463,0.2235733120305068,0.19806302858104227,-1.4980159006810798,0.9526731052122167,-1.5781995127721613
269,0.6173883989461788,6.700628858650882,-0.4822569572652532,1.9022013814925247,-0.08086251369537716,0.42187136711915646
270,4.384266732281432,5.6338596648542065,1.4780223900123817,1.7287947605273795,2.897175131193248,0.3198703759498426
271,0.33571905454126627,3.2661631514368588,-1.0914806159835981,1.1836159478127923,-1.006389272082968,-0.0008139148338121027
272,0.8570205720302708,8.681260744669153,-0.15429335596969912,2.161166765206622,0.4173766541904616,0.5741996096646876
273,1.1422910525909644,2.6473411362170576,0.133035940925691,0.9735557914870184,0.8538845752794565,-0.12437519543057003
274,0.6913999240451876,7.255255825471779,-0.3690368613511599,1.981726147667844,0.09114037367795838,0.4686493097792636
275,1.2470882761129933,3.040167990798594,0.22081145498063634,1.111912774022462,0.9872322971325174,-0.042991051761411575
276,0.6180673348065514,0.5666763052683795,-0.4811578714620639,-0.5679670284534554,-0.07919279304999774,-1.031127513588299
277,0.6949196646995724,2.6256635703144946,-0.3639590304587529,0.9653336527891454,0.09885456582764729,-0.12921160993450753
278,0.18153825613422947,1.1579804634016433,-1.7062888698886483,0.14667750802545,-1.940400094091679,-0.6107603404730636
279,0.5649724469279643,0.21483702865292198,-0.5709783155239987,-1.537875544551962,-0.21564715302095464,-1.6016456946991078
280,0.753884452331776,116.48400417811266,-0.28251616896191534,4.757753960386643,0.22258178245208565,2.1015603649333494
281,0.6762235855352874,8.649434826441176,-0.3912315097909146,2.15749398082549,0.057422475940347384,0.5720392097610302
282,1.0612053406028845,5.522118801735868,0.059405375876100744,1.7087616275351123,0.7420257247352108,0.30808651550630933
283,0.5160575155439925,33.0606393678759,-0.6615370554797068,3.4983434318270406,-0.353223125055915,1.3607517297891953
284,4.426542775188345,28.65033113073994,1.4876188674557664,3.3551650008859277,2.911754007986708,1.2765315207292647
285,0.6539542985005746,0.1317644965202453,-0.4247178099351974,-2.0267390670993826,0.006550408876943372,-1.8892042871497494
286,0.6593064633133799,0.5841430104837138,-0.41656680961443887,-0.5376094451670963,0.018933330643899217,-1.0132706199617516
287,0.9370548346556179,3.2772527756294942,-0.06501347694523349,1.187005503034013,0.5530097929240835,0.001179884424043927
288,1.694022741592853,1.962980114902695,0.5271060209289204,0.6744637852902369,1.4525520736661945,-0.30030666167500103
289,0.5025737327691716,0.3407708874238383,-0.688012917934027,-1.07654491190166,-0.39344500219774053,-1.3302824588249957
290,0.8487095582711108,0.25259121141670454,-0.16403824982047144,-1.3759828621622916,0.40257230460970084,-1.5064174157850954
291,0.4245501868099781,4.944159241936909,-0.8567250545180696,1.5982069287663203,-0.6497508672748932,0.2430561908850348
292,2.6115956625453807,0.24235951914704237,0.9599613994870954,-1.4173330389515388,2.110141826845486,-1.5307403568242228
293,0.3763453259468737,9.777241628404152,-0.9772481370104338,2.280057402179912,-0.8328483820442735,0.6441332877706935
