step,elbo_joint,elbo_choice
2331,-30115.716796875,-7030.33056640625
2332,-25448.447265625,-7125.93212890625
2333,-22353.9375,-7181.24072265625
2334,-21757.73046875,-7156.7314453125
2335,-27928.89453125,-7087.439453125
2336,-21727.767578125,-6999.98095703125
2337,-26130.03125,-7112.107421875
2338,-32118.009765625,-7033.97509765625
2339,-22718.15625,-7149.77392578125
2340,-36350.89453125,-7200.92626953125
2341,-28568.47265625,-7107.72705078125
2342,-21085.408203125,-7175.7939453125
2343,-23852.5625,-7109.64453125
2344,-22735.244140625,-7212.5537109375
2345,-25573.162109375,-7127.00537109375
2346,-25111.958984375,-7149.6328125
2347,-28541.71875,-7122.98681640625
2348,-22010.220703125,-7122.00830078125
2349,-21377.58984375,-7240.35791015625
2350,-23502.92578125,-7104.4365234375
2351,-26157.42578125,-7058.84814453125
2352,-24353.94921875,-7137.8408203125
2353,-31660.18359375,-7211.0263671875
2354,-20280.669921875,-7036.76708984375
2355,-23704.814453125,-7146.8095703125
2356,-25162.7109375,-7105.853515625
2357,-22863.208984375,-7175.35546875
2358,-31063.38671875,-7064.44970703125
2359,-32123.40625,-7030.65380859375
2360,-21317.744140625,-7198.923828125
2361,-44743.49609375,-7123.39111328125
2362,-23353.939453125,-7241.27001953125
2363,-24709.0546875,-7040.35693359375
2364,-24248.90625,-7162.267578125
2365,-26489.951171875,-7066.86181640625
2366,-40810.57421875,-7191.982421875
2367,-23876.9296875,-7234.388671875
2368,-21844.07421875,-7043.68505859375
2369,-39832.6796875,-7120.5390625
2370,-19318.234375,-6995.70263671875
2371,-24272.87109375,-7052.568359375
2372,-21049.208984375,-7159.8232421875
2373,-21480.337890625,-7102.9287109375
2374,-38057.4609375,-7026.96484375
2375,-21291.3984375,-7165.0830078125
2376,-24169.7578125,-7268.21435546875
2377,-24896.576171875,-7150.67138671875
2378,-23633.38671875,-7001.06591796875
2379,-40533.0546875,-7091.859375
2380,-25242.01171875,-7284.919921875
2381,-21441.455078125,-6991.703125
2382,-22744.10546875,-7130.490234375
2383,-21728.830078125,-7197.58154296875
2384,-30103.5,-7156.22509765625
2385,-23688.140625,-7199.79736328125
2386,-21589.306640625,-7124.74169921875
2387,-24751.201171875,-7045.58349609375
2388,-27695.701171875,-7254.646484375
2389,-23597.380859375,-7026.2080078125
2390,-26511.38671875,-7029.6884765625
2391,-47274.609375,-7157.52978515625
2392,-21122.3359375,-7099.546875
2393,-32066.49609375,-7145.47705078125
2394,-32339.904296875,-7014.103515625
2395,-21915.837890625,-7061.5556640625
2396,-22272.96875,-7063.3603515625
2397,-20805.953125,-6995.8232421875
2398,-21694.294921875,-7030.36376953125
2399,-21887.876953125,-7199.1484375
2400,-29303.3203125,-7130.18359375
2401,-22754.740234375,-7100.880859375
2402,-23494.482421875,-7064.57763671875
2403,-23131.150390625,-7181.90380859375
2404,-24744.9140625,-7114.53662109375
2405,-22095.5234375,-7080.09619140625
2406,-22934.796875,-6982.78857421875
2407,-25815.087890625,-7214.9208984375
2408,-22639.056640625,-6986.84228515625
2409,-27987.73828125,-7224.34912109375
2410,-20205.904296875,-6999.1708984375
2411,-27297.02734375,-7176.78955078125
2412,-38906.41015625,-7241.67919921875
2413,-21607.673828125,-7024.70263671875
2414,-34333.94921875,-7134.1572265625
2415,-23426.869140625,-7318.32958984375
2416,-22151.83984375,-7047.94873046875
2417,-21582.931640625,-7132.37451171875
2418,-46072.7421875,-7136.24658203125
2419,-20567.9375,-7152.21435546875
2420,-29107.908203125,-7095.1640625
2421,-22695.630859375,-6999.36474609375
2422,-22673.171875,-7151.12744140625
2423,-29117.21875,-7289.3876953125
2424,-24545.486328125,-7102.1142578125
2425,-45691.86328125,-7006.6728515625
2426,-24481.65625,-7059.3134765625
2427,-22123.70703125,-7054.5849609375
2428,-27664.66796875,-7073.43359375
2429,-24244.65234375,-7100.384765625
2430,-21176.736328125,-7065.39306640625
2431,-22432.138671875,-7057.82275390625
2432,-22453.79296875,-7035.05517578125
2433,-22090.384765625,-7088.33349609375
2434,-25646.6796875,-7095.931640625
2435,-24824.94921875,-7220.66748046875
2436,-23759.443359375,-6939.671875
2437,-21814.208984375,-7047.7060546875
2438,-22763.20703125,-7097.1796875
2439,-20827.19140625,-7129.56689453125
2440,-23421.5703125,-7067.87841796875
2441,-33476.82421875,-7268.19873046875
2442,-28863.046875,-7054.8486328125
2443,-19262.6015625,-7274.58837890625
2444,-23459.134765625,-7003.05615234375
2445,-20367.767578125,-7015.6396484375
2446,-32000.046875,-7041.5615234375
2447,-21657.822265625,-7180.744140625
2448,-25835.240234375,-7031.52099609375
2449,-31023.21484375,-6959.22265625
2450,-20710.15234375,-7094.59375
2451,-23411.470703125,-7105.33837890625
2452,-21617.0,-7010.02392578125
2453,-21270.46484375,-7204.2529296875
2454,-31790.3671875,-7089.46826171875
2455,-24895.193359375,-7161.8525390625
2456,-23148.291015625,-7096.64990234375
2457,-18724.333984375,-7211.33056640625
2458,-30949.810546875,-6971.17236328125
2459,-23097.796875,-7179.931640625
2460,-26600.30859375,-7183.10107421875
2461,-21030.46875,-7027.7001953125
2462,-34521.41015625,-7128.666015625
2463,-23160.28125,-7166.09765625
2464,-42786.3828125,-7176.58544921875
2465,-21060.228515625,-7149.166015625
2466,-22175.59375,-7083.96630859375
2467,-22386.8515625,-6976.01171875
2468,-21981.0,-7018.5419921875
2469,-20692.365234375,-6996.38916015625
2470,-20086.568359375,-7070.72998046875
2471,-19814.896484375,-7029.880859375
2472,-24970.49609375,-7090.396484375
2473,-23890.3359375,-7105.59033203125
2474,-20764.390625,-7117.0595703125
2475,-40340.421875,-6998.6328125
2476,-25174.20703125,-7173.759765625
2477,-27969.43359375,-7013.2158203125
2478,-23926.34375,-7101.78271484375
2479,-20876.51171875,-7152.5302734375
2480,-21720.0703125,-7094.68212890625
2481,-18317.3359375,-7110.38916015625
2482,-23908.802734375,-7074.59619140625
2483,-19890.9375,-7097.1103515625
2484,-20657.75390625,-6963.82177734375
2485,-25613.4609375,-7046.1025390625
2486,-23437.830078125,-7041.61328125
2487,-29729.806640625,-7024.1572265625
2488,-22050.294921875,-7040.41552734375
2489,-22949.763671875,-7076.2734375
2490,-21966.615234375,-7208.48681640625
2491,-35546.1953125,-7108.78515625
2492,-25250.97265625,-6999.8349609375
2493,-23952.26171875,-6999.5869140625
2494,-34102.015625,-7102.494140625
2495,-19373.666015625,-7036.02294921875
2496,-18772.126953125,-7107.54345703125
2497,-22618.83984375,-7059.6279296875
2498,-27958.392578125,-7079.0947265625
2499,-26805.466796875,-7085.3720703125
2500,-16984.626953125,-7051.68994140625
2501,-24311.7109375,-6952.6708984375
2502,-21761.193359375,-7067.83984375
2503,-19144.541015625,-7085.201171875
2504,-23238.54296875,-7016.98876953125
2505,-27272.2421875,-7064.14501953125
2506,-20794.552734375,-7052.98486328125
2507,-33400.75390625,-7074.34814453125
2508,-20937.5,-6977.00146484375
2509,-21989.056640625,-7026.736328125
2510,-21471.529296875,-6982.97705078125
2511,-23780.509765625,-7092.6708984375
2512,-23516.587890625,-7021.15673828125
2513,-25684.466796875,-6873.0322265625
2514,-29164.80078125,-6969.31689453125
2515,-29832.087890625,-7102.92724609375
2516,-39795.5703125,-7046.453125
2517,-18960.3671875,-6978.90966796875
2518,-22767.94140625,-7140.337890625
2519,-23749.861328125,-7022.51904296875
2520,-40345.25,-6966.6201171875
2521,-21705.4609375,-7186.0244140625
2522,-24274.892578125,-7179.0810546875
2523,-18785.19921875,-6979.2109375
2524,-21266.873046875,-7153.4833984375
2525,-24034.365234375,-7097.3271484375
2526,-24111.13671875,-7025.49755859375
2527,-26242.34375,-7043.84228515625
2528,-22557.748046875,-7255.7861328125
2529,-28865.740234375,-7016.5810546875
2530,-22897.021484375,-7109.20263671875
2531,-20631.640625,-6953.677734375
2532,-22449.15234375,-7061.30908203125
2533,-19866.111328125,-6994.3466796875
2534,-25287.61328125,-7041.4091796875
2535,-21379.77734375,-7071.55322265625
2536,-22581.12109375,-6962.33642578125
2537,-27664.296875,-7006.357421875
2538,-21748.994140625,-6970.19287109375
2539,-20040.7578125,-7019.20751953125
2540,-21169.130859375,-7038.86376953125
2541,-21533.12890625,-7013.728515625
2542,-22473.296875,-7061.95751953125
2543,-24391.181640625,-7074.208984375
2544,-20628.107421875,-7136.46630859375
2545,-17675.646484375,-7085.1904296875
2546,-29379.328125,-7035.48046875
2547,-32201.181640625,-6935.7724609375
2548,-22256.513671875,-7023.423828125
2549,-19547.482421875,-6945.3212890625
2550,-22673.251953125,-7051.39501953125
2551,-23112.578125,-6979.85009765625
2552,-24240.6015625,-7058.1337890625
2553,-21574.421875,-7052.95654296875
2554,-22865.69140625,-6969.95654296875
2555,-33999.98046875,-6954.99267578125
2556,-19026.86328125,-7140.29150390625
2557,-21712.146484375,-7064.2939453125
2558,-22668.19140625,-6915.52685546875
2559,-17820.564453125,-7160.3701171875
2560,-40611.79296875,-7139.087890625
2561,-22027.7265625,-7101.3359375
2562,-26197.2578125,-6989.17333984375
2563,-29830.01953125,-6994.62060546875
2564,-22775.009765625,-7136.53173828125
2565,-21969.576171875,-6984.1181640625
2566,-21156.009765625,-6973.23974609375
2567,-25385.04296875,-7030.4853515625
2568,-19734.271484375,-6975.6025390625
2569,-20956.064453125,-7049.52392578125
2570,-32164.60546875,-6988.701171875
2571,-20528.13671875,-7093.466796875
2572,-23865.765625,-7103.32080078125
2573,-20421.443359375,-6977.70361328125
2574,-19985.203125,-7008.7568359375
2575,-20417.427734375,-6957.3408203125
2576,-26944.984375,-7179.43115234375
2577,-20046.515625,-6946.6845703125
2578,-26361.05078125,-7129.70703125
2579,-25939.96875,-7004.15380859375
2580,-19971.890625,-7041.541015625
2581,-19025.06640625,-6987.7958984375
2582,-24394.076171875,-6945.779296875
2583,-33406.8359375,-6947.8759765625
2584,-42168.9765625,-7195.16064453125
2585,-20484.44921875,-7006.3583984375
2586,-19181.94921875,-7032.412109375
2587,-21108.603515625,-6935.7685546875
2588,-25286.455078125,-7043.537109375
2589,-18630.607421875,-6926.76220703125
2590,-21377.9609375,-7065.61181640625
2591,-20154.423828125,-7063.7978515625
2592,-20299.84765625,-7070.9658203125
2593,-25298.681640625,-7133.44677734375
2594,-21993.318359375,-7080.0810546875
2595,-20477.326171875,-7045.76171875
2596,-24423.505859375,-7021.0185546875
2597,-33146.4375,-7021.81787109375
2598,-17630.103515625,-7026.75390625
2599,-23657.3671875,-6986.06494140625
2600,-26392.671875,-6950.98388671875
2601,-20354.3046875,-7123.14794921875
2602,-19888.716796875,-6939.20751953125
2603,-18677.712890625,-6955.74169921875
2604,-21718.45703125,-7036.89501953125
2605,-20088.888671875,-7094.91748046875
2606,-24676.671875,-7003.146484375
2607,-29728.517578125,-7124.4609375
2608,-28177.0859375,-7025.63916015625
2609,-20048.251953125,-6979.30078125
2610,-20456.216796875,-7086.0283203125
2611,-28051.080078125,-7096.13916015625
2612,-26041.4609375,-6938.98291015625
2613,-19002.048828125,-6959.7763671875
2614,-24101.087890625,-6996.732421875
2615,-24082.591796875,-6994.4931640625
2616,-19497.02734375,-7041.5859375
2617,-18227.76953125,-6901.751953125
2618,-20560.0625,-7083.7197265625
2619,-36871.59765625,-7067.716796875
2620,-26195.5703125,-7219.5830078125
2621,-20851.001953125,-7002.87451171875
2622,-19826.712890625,-6982.154296875
2623,-21566.251953125,-6985.2177734375
2624,-20819.263671875,-7028.626953125
2625,-29195.19921875,-7078.11865234375
2626,-19890.1640625,-7115.55712890625
2627,-23839.458984375,-7012.17236328125
2628,-33554.5234375,-7070.31396484375
2629,-18663.09765625,-6998.1201171875
2630,-18347.880859375,-7138.4677734375
2631,-24021.6796875,-7239.8564453125
2632,-19129.076171875,-6963.44677734375
2633,-25971.73828125,-6996.015625
2634,-24356.408203125,-7002.712890625
2635,-23511.8671875,-6956.92529296875
2636,-21274.927734375,-7019.3623046875
2637,-20114.994140625,-6992.5244140625
2638,-19845.404296875,-7005.02490234375
2639,-20493.654296875,-7111.87890625
2640,-18999.9296875,-6971.63232421875
2641,-19942.9296875,-6998.5341796875
2642,-23774.494140625,-7014.326171875
2643,-20240.99609375,-7048.2978515625
2644,-18933.044921875,-7048.49658203125
2645,-19708.947265625,-6883.57861328125
2646,-25902.58203125,-6962.37548828125
2647,-22219.41796875,-6926.37109375
2648,-23445.984375,-6992.28955078125
2649,-22326.408203125,-6989.56982421875
2650,-20787.90234375,-6973.50439453125
2651,-17793.9375,-7033.86181640625
2652,-20079.23046875,-7060.53271484375
2653,-27245.267578125,-7034.3798828125
2654,-19152.4375,-7116.39013671875
2655,-40786.83203125,-7089.7724609375
2656,-21612.451171875,-6966.5234375
2657,-25534.21484375,-6952.650390625
2658,-21351.8515625,-7035.41162109375
2659,-20751.009765625,-6970.3798828125
2660,-21304.41015625,-7004.3232421875
2661,-20041.609375,-7088.6513671875
2662,-21573.978515625,-7062.7265625
2663,-19042.525390625,-6984.86767578125
2664,-27703.955078125,-7059.6845703125
2665,-19531.9296875,-6972.47021484375
2666,-17640.97265625,-7059.99560546875
2667,-20488.2734375,-7152.9599609375
2668,-18120.162109375,-6961.2958984375
2669,-19703.56640625,-7029.1826171875
2670,-26057.869140625,-7071.53955078125
2671,-30696.9921875,-6980.4853515625
2672,-19889.66796875,-7021.48583984375
2673,-18710.375,-6947.50927734375
2674,-19256.275390625,-7007.982421875
2675,-20317.17578125,-6965.66015625
2676,-23515.486328125,-7018.8330078125
2677,-34730.7265625,-7019.68994140625
2678,-20625.80859375,-7070.7265625
2679,-19991.947265625,-7002.6513671875
2680,-17543.189453125,-7017.892578125
2681,-18349.029296875,-7008.3330078125
2682,-19768.91015625,-7066.361328125
2683,-19456.15625,-6990.05419921875
2684,-21670.466796875,-6958.537109375
2685,-18806.8984375,-7096.29736328125
2686,-18327.041015625,-7078.66015625
2687,-27635.259765625,-6958.97607421875
2688,-20763.603515625,-7011.0908203125
2689,-19162.681640625,-7032.88720703125
2690,-20708.974609375,-6990.2138671875
2691,-22342.083984375,-7066.2763671875
2692,-29828.626953125,-6942.34912109375
2693,-25296.775390625,-6946.33447265625
2694,-31044.68359375,-6992.82373046875
2695,-22230.78125,-6943.01416015625
2696,-21051.046875,-7038.140625
2697,-26594.873046875,-7058.41748046875
2698,-20175.728515625,-7033.26611328125
2699,-21284.73828125,-6924.0146484375
2700,-20589.990234375,-6981.15283203125
2701,-19803.626953125,-7060.86572265625
2702,-20488.1796875,-6989.92138671875
2703,-23326.755859375,-7000.4091796875
2704,-21288.48046875,-6900.62890625
2705,-20497.552734375,-7002.3125
2706,-18019.857421875,-7014.8525390625
2707,-29918.58984375,-6968.83740234375
2708,-17775.69921875,-6941.72021484375
2709,-20725.169921875,-6927.2685546875
2710,-19296.525390625,-7084.43701171875
2711,-19334.59375,-6896.0380859375
2712,-19535.224609375,-6982.34814453125
2713,-20302.142578125,-6994.333984375
2714,-21946.705078125,-6963.3896484375
2715,-23555.8203125,-7067.94970703125
2716,-19626.228515625,-7011.6533203125
2717,-20568.595703125,-6997.484375
2718,-26220.142578125,-7006.2333984375
2719,-17835.859375,-6969.49560546875
2720,-20914.111328125,-6956.6962890625
2721,-17788.5,-7035.99755859375
2722,-22873.509765625,-6877.52734375
2723,-25721.419921875,-6985.33837890625
2724,-19857.796875,-7083.21044921875
2725,-24156.923828125,-6933.89453125
2726,-20543.8828125,-6933.166015625
2727,-19657.533203125,-6994.70849609375
2728,-18065.8203125,-6963.55908203125
2729,-19434.001953125,-7004.24560546875
2730,-16867.7265625,-7065.7333984375
2731,-20188.421875,-7017.16064453125
2732,-18426.513671875,-6940.1376953125
2733,-20890.8046875,-7021.3427734375
2734,-18081.798828125,-7096.9169921875
2735,-20196.845703125,-6947.66748046875
2736,-18859.37890625,-6991.560546875
2737,-18845.216796875,-7074.8251953125
2738,-21292.908203125,-6914.16650390625
2739,-21710.623046875,-6981.30126953125
2740,-17811.171875,-6978.01318359375
2741,-23637.91015625,-6968.06689453125
2742,-19919.125,-7012.06982421875
2743,-21478.7109375,-6887.74169921875
2744,-20632.56640625,-6878.01953125
2745,-23999.52734375,-6977.33251953125
2746,-20789.083984375,-7073.95361328125
2747,-17282.177734375,-7022.6220703125
2748,-15929.37109375,-7188.5263671875
2749,-18115.82421875,-6989.169921875
2750,-27729.53125,-7045.35302734375
2751,-22347.904296875,-7042.2626953125
2752,-18829.763671875,-6889.77294921875
2753,-18818.474609375,-7066.04052734375
2754,-20304.58203125,-7005.275390625
2755,-19173.361328125,-7073.88427734375
2756,-20872.5390625,-7012.52392578125
2757,-21561.548828125,-6935.78759765625
2758,-30554.30078125,-6844.76025390625
2759,-19998.935546875,-6958.1689453125
2760,-18038.849609375,-6926.6630859375
2761,-23852.123046875,-7015.78955078125
2762,-18136.79296875,-7026.2783203125
2763,-20714.978515625,-6917.388671875
2764,-22012.212890625,-7060.61865234375
2765,-17812.10546875,-6959.8994140625
2766,-16162.6806640625,-6961.3740234375
2767,-18223.68359375,-7010.75244140625
2768,-18151.68359375,-6924.365234375
2769,-16175.498046875,-6915.2734375
2770,-20229.205078125,-7072.7666015625
2771,-18426.294921875,-6955.25830078125
2772,-20418.82421875,-6941.484375
2773,-22957.99609375,-6961.19677734375
2774,-28185.73828125,-6960.3115234375
2775,-18246.048828125,-6950.150390625
2776,-19033.34375,-6919.5966796875
2777,-21771.06640625,-6922.14111328125
2778,-22027.560546875,-7041.54052734375
2779,-23352.056640625,-6937.81298828125
2780,-16550.19921875,-6890.45166015625
2781,-22284.177734375,-6798.8564453125
2782,-24473.5078125,-6952.927734375
2783,-23557.541015625,-6931.9619140625
2784,-20035.4453125,-6966.72265625
2785,-21379.21484375,-6994.6142578125
2786,-21633.64453125,-6961.791015625
2787,-24457.974609375,-6973.8623046875
2788,-16744.88671875,-7059.017578125
2789,-19720.8125,-6909.677734375
2790,-21910.296875,-7007.16064453125
2791,-17855.45703125,-6962.017578125
2792,-17590.720703125,-7000.61083984375
2793,-19766.62890625,-6979.97802734375
2794,-22823.6484375,-6942.38330078125
2795,-20879.62890625,-7095.82275390625
2796,-17693.748046875,-6896.44091796875
2797,-22876.22265625,-6907.8701171875
2798,-22325.580078125,-6940.49560546875
2799,-18852.548828125,-6939.27294921875
2800,-18179.521484375,-7056.396484375
2801,-18348.552734375,-7004.9609375
2802,-19355.048828125,-6896.73486328125
2803,-20856.044921875,-7048.84619140625
2804,-19352.25390625,-7009.9521484375
2805,-16043.7265625,-7032.01220703125
2806,-19479.771484375,-6968.8837890625
2807,-21033.01171875,-6904.7119140625
2808,-20444.173828125,-6978.041015625
