subject,mean,median,std,hdi_lower,hdi_upper
260,1.614328538254584,1.5812742100172934,0.5299643864374086,0.6127200280780905,2.583331769384871
261,2.048996828521159,2.036531527279512,0.4923103458087355,1.1312249384463706,2.9776622966354163
262,0.6812973180407214,0.6514686507757327,0.3005179375529898,0.14925582785726454,1.233249651418728
263,0.8640883244471308,0.8278854149627254,0.3783779809537042,0.22136868160791245,1.5828116860160761
264,0.3713874037898644,0.33740243707204587,0.20047920638571223,0.046509668021905315,0.7319036182136743
265,0.7349688327035897,0.7067615270981995,0.3329847976383592,0.14639012165424806,1.3441930678719718
266,1.0085929594961272,0.9872589410188534,0.3867674887921562,0.29547611846544747,1.7201598780553742
267,0.3202407705155558,0.28780982858792803,0.17862798210027975,0.04141945579914611,0.6446810014488432
268,0.807162370090749,0.7783253598373019,0.3389887967530065,0.19233747279960528,1.4178282570218053
269,1.5487366368422448,1.5113640906499197,0.5202508937164232,0.5894782246546496,2.5164975018676783
270,13.579611963389231,11.181131505238167,9.76202780842437,1.1507683982751233,30.622749323419022
271,0.6670993850742631,0.6332931042518127,0.3221908664326015,0.11527388311347113,1.257611438084508
272,0.47783252155166567,0.4382944617946464,0.25929801087323723,0.05425856415953949,0.9417730941693521
273,2.7233522216408064,2.5867203514469734,1.0532193119649425,0.9312780129425016,4.741349200769505
274,4.021067744600238,3.9191433630555172,1.1394960055270096,2.029845398059842,6.235802277067197
275,0.9466781394631764,0.9089723822144606,0.40620335489740006,0.2166294821339447,1.6938226533819731
276,0.4079887360673112,0.3736896890804193,0.2156508278272708,0.06777131948155317,0.8065855453900568
277,1.6182862195151413,1.5814917698015853,0.5205087944350973,0.6782315302228837,2.6078653239356466
278,0.33482312185910335,0.2982752023175576,0.19262757325296107,0.03628932413791614,0.6864384334870045
279,0.8960937955467684,0.8611503377880588,0.38595398951369797,0.2101618740472536,1.6223214457612904
280,0.6339883719862462,0.5949170711091554,0.321683382015588,0.08657837946130822,1.2102249926297197
281,0.6923417282744129,0.6582808902679127,0.31332514154391855,0.14568873547037942,1.2508900821091797
282,0.6171539195201486,0.5767486826129529,0.3152497814845873,0.09213376252926336,1.1876947493221144
283,0.8360160315344246,0.805965830603324,0.36499551439356415,0.19311564865807895,1.5217548909732308
